,Date,Country,City,Specie,count,min,max,median,variance
40022,2019-10-05,US,Boston,pm25,136,5.0,61.0,21.0,1571.24
40023,2019-10-08,US,Boston,pm25,114,5.0,55.0,21.0,1405.16
40024,2019-10-21,US,Boston,pm25,139,5.0,61.0,30.0,1196.64
40025,2019-10-31,US,Boston,pm25,129,5.0,53.0,21.0,1314.38
40026,2019-11-05,US,Boston,pm25,139,13.0,59.0,34.0,1225.74
40027,2019-12-08,US,Boston,pm25,143,9.0,70.0,38.0,1717.38
40028,2019-12-25,US,Boston,pm25,143,5.0,74.0,34.0,2614.25
40029,2020-01-03,US,Boston,pm25,116,5.0,122.0,38.0,2456.48
40030,2019-09-30,US,Boston,pm25,119,5.0,50.0,25.0,946.93
40031,2019-11-12,US,Boston,pm25,105,5.0,72.0,25.0,3212.29
40032,2019-12-26,US,Boston,pm25,139,5.0,93.0,42.0,4917.73
40033,2019-10-07,US,Boston,pm25,118,5.0,53.0,21.0,793.42
40034,2019-11-06,US,Boston,pm25,135,5.0,63.0,30.0,1958.45
40035,2019-11-18,US,Boston,pm25,139,5.0,53.0,25.0,1250.44
40036,2019-12-28,US,Boston,pm25,119,5.0,53.0,25.0,1281.83
40037,2019-12-31,US,Boston,pm25,85,5.0,55.0,21.0,1645.04
40038,2019-10-03,US,Boston,pm25,115,5.0,38.0,21.0,624.06
40039,2019-10-11,US,Boston,pm25,140,5.0,61.0,25.0,1804.18
40040,2019-12-03,US,Boston,pm25,120,5.0,57.0,21.0,1257.64
40041,2019-12-21,US,Boston,pm25,142,9.0,63.0,38.0,1526.08
40042,2019-10-02,US,Boston,pm25,112,5.0,55.0,25.0,1349.86
40043,2019-10-10,US,Boston,pm25,118,5.0,42.0,21.0,957.79
40044,2019-11-23,US,Boston,pm25,131,5.0,59.0,21.0,2388.02
40045,2019-11-26,US,Boston,pm25,141,5.0,119.0,53.0,4791.09
40046,2019-12-19,US,Boston,pm25,107,5.0,57.0,21.0,1439.44
40047,2019-12-29,US,Boston,pm25,113,5.0,59.0,25.0,1346.02
40048,2019-10-23,US,Boston,pm25,105,5.0,57.0,17.0,2160.07
40049,2019-11-07,US,Boston,pm25,141,5.0,65.0,42.0,1725.55
40050,2019-11-11,US,Boston,pm25,142,5.0,80.0,57.0,1973.09
40051,2019-12-11,US,Boston,pm25,137,5.0,63.0,25.0,1651.17
40052,2019-12-20,US,Boston,pm25,127,5.0,57.0,25.0,1142.71
40053,2019-12-05,US,Boston,pm25,133,5.0,65.0,38.0,3149.66
40054,2019-12-10,US,Boston,pm25,129,5.0,63.0,38.0,2337.75
40055,2019-10-18,US,Boston,pm25,113,5.0,34.0,17.0,776.13
40056,2019-10-20,US,Boston,pm25,143,13.0,93.0,50.0,2496.87
40057,2019-10-29,US,Boston,pm25,140,5.0,46.0,21.0,660.71
40058,2019-11-15,US,Boston,pm25,129,9.0,78.0,46.0,2032.91
40059,2019-11-22,US,Boston,pm25,132,5.0,65.0,42.0,2631.62
40060,2019-11-29,US,Boston,pm25,130,5.0,46.0,17.0,794.12
40061,2019-10-19,US,Boston,pm25,132,5.0,107.0,25.0,4335.69
40062,2019-11-02,US,Boston,pm25,134,5.0,78.0,30.0,3002.44
40063,2019-12-02,US,Boston,pm25,128,5.0,46.0,17.0,1061.64
40064,2019-12-04,US,Boston,pm25,137,5.0,114.0,34.0,2438.91
40065,2019-11-25,US,Boston,pm25,135,5.0,99.0,46.0,3344.65
40066,2019-10-13,US,Boston,pm25,140,5.0,61.0,30.0,2108.4
40067,2019-10-17,US,Boston,pm25,103,5.0,42.0,17.0,889.92
40068,2019-10-25,US,Boston,pm25,143,9.0,61.0,34.0,1782.59
40069,2019-11-13,US,Boston,pm25,100,5.0,50.0,17.0,1257.47
40070,2019-11-14,US,Boston,pm25,117,9.0,63.0,30.0,2253.06
40071,2019-11-21,US,Boston,pm25,139,5.0,72.0,34.0,2325.41
40072,2019-12-15,US,Boston,pm25,48,5.0,42.0,13.0,722.96
40073,2019-10-04,US,Boston,pm25,134,5.0,55.0,21.0,827.1
40074,2019-10-14,US,Boston,pm25,141,5.0,76.0,34.0,2369.07
40075,2019-10-15,US,Boston,pm25,132,5.0,80.0,30.0,1528.46
40076,2019-10-16,US,Boston,pm25,133,5.0,63.0,34.0,2666.45
40077,2019-11-08,US,Boston,pm25,115,5.0,38.0,17.0,957.55
40078,2019-12-07,US,Boston,pm25,142,5.0,59.0,30.0,1551.79
40079,2020-01-05,US,Boston,pm25,71,5.0,30.0,13.0,471.62
40080,2019-11-16,US,Boston,pm25,130,5.0,53.0,17.0,1343.56
40081,2019-11-20,US,Boston,pm25,132,5.0,50.0,25.0,1244.63
40082,2019-12-13,US,Boston,pm25,115,5.0,74.0,38.0,1758.03
40083,2019-12-17,US,Boston,pm25,71,5.0,59.0,21.0,1239.65
40084,2019-12-30,US,Boston,pm25,95,5.0,65.0,17.0,2137.55
40085,2020-01-04,US,Boston,pm25,115,5.0,72.0,42.0,2048.17
51058,2019-11-03,US,Chicago,pm25,183,1.0,56.0,23.0,988.92
51059,2019-11-24,US,Chicago,pm25,166,2.0,86.0,40.0,1871.94
51060,2019-11-25,US,Chicago,pm25,162,9.0,96.0,52.0,2562.25
51061,2019-11-28,US,Chicago,pm25,162,1.0,45.0,13.0,792.19
51062,2020-01-05,US,Chicago,pm25,211,1.0,52.0,28.0,1102.86
51063,2019-10-16,US,Chicago,pm25,183,2.0,45.0,14.0,815.16
51064,2019-10-18,US,Chicago,pm25,191,6.0,73.0,37.0,2243.1
51065,2019-10-24,US,Chicago,pm25,176,1.0,54.0,24.0,1311.59
51066,2019-11-12,US,Chicago,pm25,171,1.0,62.0,16.0,1469.37
51067,2019-12-23,US,Chicago,pm25,198,11.0,96.0,56.0,2345.47
51068,2019-11-10,US,Chicago,pm25,190,10.0,86.0,53.0,2671.28
51069,2019-09-30,US,Chicago,pm25,192,5.0,71.0,47.0,1957.97
51070,2019-10-05,US,Chicago,pm25,190,4.0,60.0,24.0,1069.02
51071,2019-10-20,US,Chicago,pm25,192,13.0,87.0,53.0,2190.8
51072,2019-11-07,US,Chicago,pm25,187,1.0,66.0,18.0,1863.56
51073,2019-11-19,US,Chicago,pm25,166,11.0,93.0,56.0,2233.0
51074,2019-11-23,US,Chicago,pm25,168,22.0,79.0,52.0,1631.56
51075,2019-12-06,US,Chicago,pm25,204,1.0,82.0,35.0,3384.39
51076,2019-12-08,US,Chicago,pm25,188,1.0,108.0,60.0,3066.67
51077,2019-10-04,US,Chicago,pm25,185,1.0,47.0,13.0,1104.77
51078,2019-10-13,US,Chicago,pm25,189,2.0,47.0,17.0,612.36
51079,2019-10-26,US,Chicago,pm25,159,3.0,99.0,49.0,3727.68
51080,2019-12-27,US,Chicago,pm25,210,14.0,89.0,53.0,1984.23
51081,2019-12-13,US,Chicago,pm25,201,5.0,95.0,46.0,3526.71
51082,2019-12-17,US,Chicago,pm25,182,10.0,79.0,47.0,1810.67
51083,2019-12-26,US,Chicago,pm25,214,4.0,76.0,39.0,2888.57
51084,2019-11-22,US,Chicago,pm25,137,2.0,71.0,23.0,2605.02
51085,2019-11-26,US,Chicago,pm25,174,5.0,103.0,47.0,4545.78
51086,2019-11-29,US,Chicago,pm25,186,1.0,84.0,30.0,2877.79
51087,2019-12-09,US,Chicago,pm25,182,3.0,86.0,49.0,3526.85
