item_id,date,p10,p50,p90
613,2020-05-08T00:00:00Z,1089.886963,1191.194092,1270.277832
613,2020-05-09T00:00:00Z,1103.295288,1183.775391,1289.547607
613,2020-05-10T00:00:00Z,1084.894775,1175.595703,1261.001099
613,2020-05-11T00:00:00Z,1017.528137,1131.807983,1255.505493
613,2020-05-12T00:00:00Z,934.0305786,1135.682129,1261.122803
613,2020-05-13T00:00:00Z,975.9995728,1140.634033,1254.275269
613,2020-05-14T00:00:00Z,944.9224243,1133.919556,1273.752075
613,2020-05-15T00:00:00Z,941.5187378,1125.815674,1243.986084
613,2020-05-16T00:00:00Z,938.7738647,1123.518921,1251.943848
307,2020-05-03T00:00:00Z,1098.071655,1140.622192,1195.814209
307,2020-05-04T00:00:00Z,1076.462891,1126.290161,1211.237305
307,2020-05-05T00:00:00Z,1066.281128,1130.927979,1202.564697
307,2020-05-06T00:00:00Z,1043.122559,1135.935303,1218.047485
307,2020-05-07T00:00:00Z,1047.415527,1120.023682,1180.327515
307,2020-05-08T00:00:00Z,1025.507568,1121.240356,1200.991577
307,2020-05-09T00:00:00Z,1033.131592,1129.532593,1226.707031
307,2020-05-10T00:00:00Z,1047.596802,1132.543579,1203.257446
307,2020-05-11T00:00:00Z,981.7922363,1076.50293,1209.675415
307,2020-05-12T00:00:00Z,991.3679199,1071.445068,1187.115234
307,2020-05-13T00:00:00Z,958.0153809,1077.143311,1194.414551
307,2020-05-14T00:00:00Z,894.0296631,1072.665771,1248.348511
307,2020-05-15T00:00:00Z,960.4589233,1071.287598,1200.241211
307,2020-05-16T00:00:00Z,976.249939,1093.862549,1216.288086
577,2020-05-03T00:00:00Z,1076.197021,1113.461914,1166.099365
577,2020-05-04T00:00:00Z,1018.306641,1089.572021,1135.375854
577,2020-05-05T00:00:00Z,1036.884277,1098.012939,1190.521851
577,2020-05-06T00:00:00Z,1019.547119,1096.32373,1182.957153
577,2020-05-07T00:00:00Z,1026.853394,1106.181274,1201.380127
577,2020-05-08T00:00:00Z,996.7533569,1110.133911,1228.95166
577,2020-05-09T00:00:00Z,980.1494751,1100.904419,1209.785767
577,2020-05-10T00:00:00Z,1009.643494,1103.14978,1209.893921
577,2020-05-11T00:00:00Z,950.6640015,1052.043457,1171.774658
577,2020-05-12T00:00:00Z,898.729187,1036.913208,1207.810669
577,2020-05-13T00:00:00Z,860.0023804,1041.220703,1176.774658
577,2020-05-14T00:00:00Z,900.894165,1050.958862,1196.437378
577,2020-05-15T00:00:00Z,793.4403076,1044.68335,1193.931519
577,2020-05-16T00:00:00Z,904.9366455,1043.220093,1184.378906
169,2020-05-03T00:00:00Z,1013.5448,1045.196167,1105.333374
169,2020-05-04T00:00:00Z,977.0776367,1046.130493,1099.820557
169,2020-05-05T00:00:00Z,969.8144531,1035.827026,1092.389404
169,2020-05-06T00:00:00Z,956.9040527,1035.377686,1099.075806
169,2020-05-07T00:00:00Z,973.6289673,1039.399536,1101.937256
169,2020-05-08T00:00:00Z,944.0551758,1024.043457,1083.942017
169,2020-05-09T00:00:00Z,978.5803223,1035.542725,1095.790894
169,2020-05-10T00:00:00Z,937.9830322,1035.697388,1117.29126
169,2020-05-11T00:00:00Z,955.4771729,1021.851013,1107.931763
169,2020-05-12T00:00:00Z,956.206604,1025.107544,1123.550537
169,2020-05-13T00:00:00Z,946.2503052,1036.869751,1128.769409
169,2020-05-14T00:00:00Z,956.3533936,1026.962158,1089.946777
169,2020-05-15T00:00:00Z,950.6001587,1016.928101,1120.47522
169,2020-05-16T00:00:00Z,948.567627,1023.824829,1124.863281
205,2020-05-03T00:00:00Z,1111.715698,1147.7948,1199.186035
205,2020-05-04T00:00:00Z,1075.396973,1131.429932,1209.890259
205,2020-05-05T00:00:00Z,1063.744873,1143.948853,1214.69397
205,2020-05-06T00:00:00Z,1050.114624,1137.406616,1198.598267
205,2020-05-07T00:00:00Z,1047.609863,1134.021729,1216.690674
205,2020-05-08T00:00:00Z,1035.237915,1130.993652,1193.992188
205,2020-05-09T00:00:00Z,1035.840454,1142.305176,1226.84021
205,2020-05-10T00:00:00Z,1056.559448,1132.975952,1231.920776
205,2020-05-11T00:00:00Z,953.7202148,1085.077759,1200.182739
205,2020-05-12T00:00:00Z,994.4171143,1062.88855,1200.418213
205,2020-05-13T00:00:00Z,950.6956787,1078.246338,1200.436157
205,2020-05-14T00:00:00Z,959.1292725,1073.509033,1232.543701
205,2020-05-15T00:00:00Z,933.9072876,1079.447876,1198.069214
205,2020-05-16T00:00:00Z,956.1541138,1090.594604,1220.29541
581,2020-05-03T00:00:00Z,-231.0201874,-27.73793221,131.5982361
581,2020-05-04T00:00:00Z,-283.2106934,-87.26186371,183.7558289
581,2020-05-05T00:00:00Z,-330.0890808,-111.3800278,160.2268677
581,2020-05-06T00:00:00Z,-322.4658203,-106.4447098,201.0199432
581,2020-05-07T00:00:00Z,-456.1448975,-179.0202179,263.5795898
581,2020-05-08T00:00:00Z,-415.4070129,-160.5233459,264.1890869
581,2020-05-09T00:00:00Z,-497.5807495,-220.3223724,61.16598892
581,2020-05-10T00:00:00Z,-521.8602295,-240.8917999,228.9984741
581,2020-05-11T00:00:00Z,-537.8051758,-267.8590698,120.0766296
581,2020-05-12T00:00:00Z,-524.208374,-268.2445679,166.4058533
581,2020-05-13T00:00:00Z,-457.5861816,-267.2083435,178.1519318
581,2020-05-14T00:00:00Z,-642.0648193,-254.3455353,222.0927734
581,2020-05-15T00:00:00Z,-615.4291382,-310.9538269,310.3526306
581,2020-05-16T00:00:00Z,-644.8536377,-319.065155,258.3833923
544,2020-05-03T00:00:00Z,1174.506104,1218.1521,1273.464355
544,2020-05-04T00:00:00Z,1117.752808,1192.369873,1244.491089
544,2020-05-05T00:00:00Z,1107.861816,1207.784912,1292.189331
544,2020-05-06T00:00:00Z,1126.809082,1199.700073,1283.933594
544,2020-05-07T00:00:00Z,1110.567993,1189.073486,1263.660156
544,2020-05-08T00:00:00Z,1022.054321,1190.733887,1300.581055
544,2020-05-09T00:00:00Z,1087.977661,1196.994507,1287.94043
544,2020-05-10T00:00:00Z,1007.558777,1181.477539,1291.909058
544,2020-05-11T00:00:00Z,1001.026062,1139.529175,1274.837769
544,2020-05-12T00:00:00Z,973.2190552,1134.64978,1221.93457
544,2020-05-13T00:00:00Z,981.1075439,1125.569824,1235.150879
544,2020-05-14T00:00:00Z,1001.825439,1135.939941,1284.390991
544,2020-05-15T00:00:00Z,1027.199463,1150.409058,1275.309692
544,2020-05-16T00:00:00Z,1008.161438,1132.926514,1251.118652
334,2020-05-03T00:00:00Z,1059.02771,1101.58667,1143.057129
334,2020-05-04T00:00:00Z,1035.577637,1089.198975,1161.760742
334,2020-05-05T00:00:00Z,1026.877319,1091.479004,1157.218384
334,2020-05-06T00:00:00Z,1023.579285,1080.97876,1153.726929
334,2020-05-07T00:00:00Z,1024.182495,1087.230347,1160.71228
334,2020-05-08T00:00:00Z,1005.399658,1094.573608,1178.224487
334,2020-05-09T00:00:00Z,1010.520569,1086.701294,1216.299561
334,2020-05-10T00:00:00Z,1031.74646,1094.887573,1186.764648
334,2020-05-11T00:00:00Z,948.4817505,1063.896729,1197.15564
334,2020-05-12T00:00:00Z,953.2194824,1058.079224,1163.486816
334,2020-05-13T00:00:00Z,930.2570801,1044.818115,1157.090576
334,2020-05-14T00:00:00Z,932.4179688,1052.843262,1180.228271
334,2020-05-15T00:00:00Z,999.8284302,1080.362915,1172.124756
334,2020-05-16T00:00:00Z,999.0136108,1078.284058,1146.691895
470,2020-05-03T00:00:00Z,1064.612793,1115.90271,1158.213745
470,2020-05-04T00:00:00Z,1013.167847,1091.178345,1160.644531
470,2020-05-05T00:00:00Z,1054.154907,1098.926392,1160.456787
470,2020-05-06T00:00:00Z,1032.985962,1101.160522,1211.991943
470,2020-05-07T00:00:00Z,1021.753845,1095.309448,1184.637085
470,2020-05-08T00:00:00Z,1022.997131,1108.80835,1189.09436
470,2020-05-09T00:00:00Z,1018.125366,1105.741943,1184.394287
470,2020-05-10T00:00:00Z,1022.238525,1105.227295,1191.745483
470,2020-05-11T00:00:00Z,946.2125854,1045.078979,1182.410889
470,2020-05-12T00:00:00Z,919.6305542,1035.90332,1138.207275
470,2020-05-13T00:00:00Z,892.4648438,1047.437744,1193.027344
470,2020-05-14T00:00:00Z,907.2094727,1056.241455,1170.18689
470,2020-05-15T00:00:00Z,961.2344971,1072.822998,1164.154907
470,2020-05-16T00:00:00Z,923.5492554,1067.631836,1157.161377
442,2020-05-03T00:00:00Z,1059.250122,1103.521729,1138.458984
442,2020-05-04T00:00:00Z,1047.952271,1097.322876,1149.696045
442,2020-05-05T00:00:00Z,1021.132507,1085.518311,1185.123169
442,2020-05-06T00:00:00Z,1021.775024,1094.552979,1178.820435
442,2020-05-07T00:00:00Z,1017.123413,1093.161377,1160.936035
442,2020-05-08T00:00:00Z,1003.018799,1085.699097,1164.286865
442,2020-05-09T00:00:00Z,1011.725159,1089.615234,1161.913086
442,2020-05-10T00:00:00Z,1034.259766,1101.743774,1177.293091
442,2020-05-11T00:00:00Z,908.9855347,1025.002686,1163.724487
442,2020-05-12T00:00:00Z,905.0033569,1033.752319,1129.022217
442,2020-05-13T00:00:00Z,836.7713013,996.6708984,1126.960327
442,2020-05-14T00:00:00Z,844.8280029,1017.039673,1152.624268
442,2020-05-15T00:00:00Z,854.8375854,1025.171997,1138.769043
442,2020-05-16T00:00:00Z,888.2820435,1029.489258,1150.522583
462,2020-05-03T00:00:00Z,1084.691772,1131.91687,1200.077026
462,2020-05-04T00:00:00Z,1047.768799,1109.784424,1168.744019
462,2020-05-05T00:00:00Z,999.6766357,1118.205078,1189.048706
462,2020-05-06T00:00:00Z,1026.503174,1112.39563,1186.832397
462,2020-05-07T00:00:00Z,1036.849243,1111.239258,1204.719971
462,2020-05-08T00:00:00Z,1050.13855,1107.93396,1185.66333
462,2020-05-09T00:00:00Z,1042.894897,1113.519165,1250.843018
462,2020-05-10T00:00:00Z,1029.336182,1122.41748,1214.082764
462,2020-05-11T00:00:00Z,909.8833008,1065.023315,1189.506714
462,2020-05-12T00:00:00Z,909.0895386,1065.610352,1172.322754
462,2020-05-13T00:00:00Z,930.4128418,1055.047119,1169.534424
462,2020-05-14T00:00:00Z,938.402832,1052.672607,1220.332153
462,2020-05-15T00:00:00Z,923.9912109,1054.936523,1178.583008
462,2020-05-16T00:00:00Z,953.1196899,1074.752441,1184.168091
272,2020-05-03T00:00:00Z,1083.123169,1112.144043,1148.455811
272,2020-05-04T00:00:00Z,1021.246277,1092.839844,1157.503052
272,2020-05-05T00:00:00Z,1028.910767,1090.40564,1157.691528
272,2020-05-06T00:00:00Z,1037.511108,1089.488281,1171.328125
272,2020-05-07T00:00:00Z,1039.315308,1107.934692,1164.428589
272,2020-05-08T00:00:00Z,1039.360718,1101.277588,1175.315063
272,2020-05-09T00:00:00Z,1028.937256,1100.307739,1178.764893
272,2020-05-10T00:00:00Z,1022.526245,1104.600952,1155.248901
272,2020-05-11T00:00:00Z,958.1044312,1056.700684,1160.734497
272,2020-05-12T00:00:00Z,941.1358643,1047.405884,1162.811768
272,2020-05-13T00:00:00Z,917.0073242,1054.604248,1163.828491
272,2020-05-14T00:00:00Z,887.8723755,1057.797974,1166.296387
272,2020-05-15T00:00:00Z,936.5480957,1054.412231,1168.107666
272,2020-05-16T00:00:00Z,887.8604736,1048.056152,1155.150024
521,2020-05-03T00:00:00Z,1143.924316,1179.904297,1249.945313
521,2020-05-04T00:00:00Z,1062.178955,1164.803467,1237.023926
521,2020-05-05T00:00:00Z,1072.37146,1161.623413,1242.52356
521,2020-05-06T00:00:00Z,1053.737915,1148.727295,1252.312134
521,2020-05-07T00:00:00Z,1093.124023,1161.688477,1228.558105
521,2020-05-08T00:00:00Z,1087.671997,1155.548462,1285.231934
521,2020-05-09T00:00:00Z,1092.441895,1163.398682,1251.715576
521,2020-05-10T00:00:00Z,1086.151245,1174.336182,1262.18689
521,2020-05-11T00:00:00Z,1007.439148,1135.58313,1229.672363
521,2020-05-12T00:00:00Z,981.0073242,1124.437622,1221.730469
521,2020-05-13T00:00:00Z,976.225708,1133.60376,1235.838867
521,2020-05-14T00:00:00Z,999.9682007,1113.596191,1235.986816
521,2020-05-15T00:00:00Z,961.8746338,1113.65686,1250.340698
521,2020-05-16T00:00:00Z,1019.214783,1128.706177,1240.561768
495,2020-05-03T00:00:00Z,879.5424194,922.0979004,987.5550537
495,2020-05-04T00:00:00Z,876.0385742,944.5394287,1021.71814
495,2020-05-05T00:00:00Z,860.914978,932.5926514,995.1776733
495,2020-05-06T00:00:00Z,875.5455933,947.7820435,1031.583374
495,2020-05-07T00:00:00Z,840.0695801,921.0408325,1040.049438
495,2020-05-08T00:00:00Z,883.5075684,974.7825317,1087.085205
495,2020-05-09T00:00:00Z,911.2294312,1003.012451,1090.020996
495,2020-05-10T00:00:00Z,914.5002441,985.6464233,1090.785889
495,2020-05-11T00:00:00Z,901.713562,983.6680908,1088.565308
495,2020-05-12T00:00:00Z,892.8486938,991.0987549,1102.061646
495,2020-05-13T00:00:00Z,908.6380005,1006.630188,1113.045898
495,2020-05-14T00:00:00Z,926.9747314,1015.04071,1100.400513
495,2020-05-15T00:00:00Z,913.310791,1008.578918,1093.66394
495,2020-05-16T00:00:00Z,908.7261963,1020.08728,1137.661865
428,2020-05-03T00:00:00Z,1227.680542,1284.64917,1329.682861
428,2020-05-04T00:00:00Z,1194.282837,1269.468018,1351.564453
428,2020-05-05T00:00:00Z,1201.087769,1275.274048,1373.57373
428,2020-05-06T00:00:00Z,1221.233398,1275.715454,1353.533081
428,2020-05-07T00:00:00Z,1184.19043,1270.708862,1353.755859
428,2020-05-08T00:00:00Z,1195.310669,1272.289917,1345.868042
428,2020-05-09T00:00:00Z,1194.870605,1264.481689,1331.886963
428,2020-05-10T00:00:00Z,1177.91333,1262.943481,1328.848877
428,2020-05-11T00:00:00Z,1109.631836,1232.30957,1343.628662
428,2020-05-12T00:00:00Z,1109.323853,1232.836182,1328.419067
428,2020-05-13T00:00:00Z,1080.728882,1233.604248,1351.254395
428,2020-05-14T00:00:00Z,1135.103149,1215.734375,1316.900513
428,2020-05-15T00:00:00Z,1114.771973,1221.791626,1317.959106
428,2020-05-16T00:00:00Z,1083.802002,1226.414307,1340.589844
200,2020-05-03T00:00:00Z,1120.696655,1158.927856,1208.376343
200,2020-05-04T00:00:00Z,1094.527954,1141.022339,1196.663574
200,2020-05-05T00:00:00Z,1041.645386,1140.004272,1225.06665
200,2020-05-06T00:00:00Z,1047.301636,1147.961548,1214.425415
200,2020-05-07T00:00:00Z,1065.850464,1138.567383,1235.575073
200,2020-05-08T00:00:00Z,1054.675903,1129.899902,1236.381226
200,2020-05-09T00:00:00Z,1067.677979,1151.912231,1241.347534
200,2020-05-10T00:00:00Z,1064.209595,1149.029541,1241.71875
200,2020-05-11T00:00:00Z,983.6040039,1104.775391,1232.346069
200,2020-05-12T00:00:00Z,962.8399048,1096.47583,1215.970215
200,2020-05-13T00:00:00Z,941.7438354,1084.535645,1190.52478
200,2020-05-14T00:00:00Z,946.8948364,1097.964478,1208.136963
200,2020-05-15T00:00:00Z,932.7579346,1094.158203,1199.200806
200,2020-05-16T00:00:00Z,918.8829346,1079.23877,1199.845337
388,2020-05-03T00:00:00Z,1022.625488,1051.762939,1088.826172
388,2020-05-04T00:00:00Z,986.673584,1037.427124,1099.214233
388,2020-05-05T00:00:00Z,991.1785889,1035.524536,1082.337524
388,2020-05-06T00:00:00Z,952.6293945,1040.099487,1124.22998
388,2020-05-07T00:00:00Z,969.0137329,1032.771484,1123.597778
388,2020-05-08T00:00:00Z,962.5982056,1046.240845,1127.741943
388,2020-05-09T00:00:00Z,966.8404541,1050.248779,1111.450073
388,2020-05-10T00:00:00Z,946.9300537,1049.320313,1123.621704
388,2020-05-11T00:00:00Z,897.411438,1001.070801,1111.49292
388,2020-05-12T00:00:00Z,853.4163818,989.4676514,1082.899536
388,2020-05-13T00:00:00Z,833.7102661,990.840271,1134.617188
388,2020-05-14T00:00:00Z,843.4373169,986.5903931,1134.625244
388,2020-05-15T00:00:00Z,843.3046265,1006.882202,1113.627441
388,2020-05-16T00:00:00Z,851.7277832,1006.87616,1096.231812
351,2020-05-03T00:00:00Z,1088.612915,1119.348877,1174.460083
351,2020-05-04T00:00:00Z,1031.611328,1084.534912,1142.162476
351,2020-05-05T00:00:00Z,1025.689941,1084.336304,1176.165039
351,2020-05-06T00:00:00Z,1031.131836,1088.869263,1214.099976
351,2020-05-07T00:00:00Z,1015.22998,1084.483398,1166.396362
351,2020-05-08T00:00:00Z,1017.787781,1083.925415,1151.10437
351,2020-05-09T00:00:00Z,1028.234741,1101.813477,1203.831421
351,2020-05-10T00:00:00Z,1004.036865,1091.189819,1199.903564
351,2020-05-11T00:00:00Z,914.6557617,1041.562378,1145.140015
351,2020-05-12T00:00:00Z,875.5098877,1040.796509,1187.88269
351,2020-05-13T00:00:00Z,848.2939453,1027.130493,1191.752441
351,2020-05-14T00:00:00Z,863.7550659,1055.849365,1159.165283
351,2020-05-15T00:00:00Z,845.9266357,1030.812622,1185.309326
351,2020-05-16T00:00:00Z,814.1346436,1035.937866,1223.210571
387,2020-05-03T00:00:00Z,1178.894775,1222.313721,1300.369385
387,2020-05-04T00:00:00Z,1134.398071,1205.374878,1285.810425
387,2020-05-05T00:00:00Z,1144.19873,1216.005371,1279.121948
387,2020-05-06T00:00:00Z,1113.192139,1198.821533,1291.838135
387,2020-05-07T00:00:00Z,1140.978882,1208.270386,1276.213623
387,2020-05-08T00:00:00Z,1125.906372,1205.047485,1274.043091
387,2020-05-09T00:00:00Z,1130.16394,1208.694214,1296.783447
387,2020-05-10T00:00:00Z,1118.985107,1205.049805,1280.357056
387,2020-05-11T00:00:00Z,1070.774048,1173.279663,1301.971802
387,2020-05-12T00:00:00Z,1033.369629,1144.08728,1277.398682
387,2020-05-13T00:00:00Z,1013.361267,1156.748535,1303.979614
387,2020-05-14T00:00:00Z,1017.125305,1157.825317,1271.876099
387,2020-05-15T00:00:00Z,1082.564697,1175.484863,1250.977051
387,2020-05-16T00:00:00Z,1001.484131,1173.395264,1270.281128
138,2020-05-03T00:00:00Z,1205.7323,1251.03894,1289.719116
138,2020-05-04T00:00:00Z,1196.33606,1244.310547,1304.740845
138,2020-05-05T00:00:00Z,1157.437134,1233.466553,1330.929443
138,2020-05-06T00:00:00Z,1153.69458,1245.13916,1324.640259
138,2020-05-07T00:00:00Z,1167.786743,1237.837891,1307.684692
138,2020-05-08T00:00:00Z,1158.15979,1233.769653,1311.646851
138,2020-05-09T00:00:00Z,1177.858276,1246.690918,1361.580444
138,2020-05-10T00:00:00Z,1176.144409,1246.531006,1313.192261
138,2020-05-11T00:00:00Z,1075.560791,1191.674561,1294.215454
138,2020-05-12T00:00:00Z,1082.084473,1202.125488,1309.666992
138,2020-05-13T00:00:00Z,1071.820068,1192.349731,1351.443359
138,2020-05-14T00:00:00Z,1075.856934,1208.022217,1304.900879
138,2020-05-15T00:00:00Z,1086.154663,1210.088623,1296.720947
138,2020-05-16T00:00:00Z,1111.068848,1215.931152,1316.667358
323,2020-05-03T00:00:00Z,1129.462646,1183.688232,1249.112427
323,2020-05-04T00:00:00Z,1113.249756,1170.487183,1226.358521
323,2020-05-05T00:00:00Z,1106.562378,1169.033447,1247.131348
323,2020-05-06T00:00:00Z,1087.16394,1158.460083,1228.319946
323,2020-05-07T00:00:00Z,1104.765015,1165.862183,1220.349609
323,2020-05-08T00:00:00Z,1097.197388,1167.109131,1237.203003
323,2020-05-09T00:00:00Z,1123.328613,1169.248291,1291.61499
323,2020-05-10T00:00:00Z,1082.747314,1165.080811,1247.657837
323,2020-05-11T00:00:00Z,989.810791,1123.86853,1211.112671
323,2020-05-12T00:00:00Z,990.9529419,1117.341553,1234.798584
323,2020-05-13T00:00:00Z,1011.793945,1118.854736,1242.673462
323,2020-05-14T00:00:00Z,1029.705811,1119.296265,1267.884644
323,2020-05-15T00:00:00Z,974.2893066,1116.323608,1227.138916
323,2020-05-16T00:00:00Z,1035.034546,1130.582275,1228.584229
361,2020-05-03T00:00:00Z,1323.887329,1365.0448,1408.945801
361,2020-05-04T00:00:00Z,1269.372559,1349.726196,1429.528564
361,2020-05-05T00:00:00Z,1260.364258,1334.598389,1404.510254
361,2020-05-06T00:00:00Z,1252.587036,1323.447754,1409.872681
361,2020-05-07T00:00:00Z,1267.572266,1359.178833,1443.697021
361,2020-05-08T00:00:00Z,1237.016113,1333.26709,1429.446167
361,2020-05-09T00:00:00Z,1269.884033,1338.574341,1404.473755
361,2020-05-10T00:00:00Z,1260.786377,1340.205078,1412.413452
361,2020-05-11T00:00:00Z,1186.621582,1292.224731,1384.606689
361,2020-05-12T00:00:00Z,1184.395264,1295.308105,1431.474854
361,2020-05-13T00:00:00Z,1151.80603,1302.717529,1424.425537
361,2020-05-14T00:00:00Z,1164.178711,1301.939941,1404.456665
361,2020-05-15T00:00:00Z,1172.574585,1300.254639,1442.533447
361,2020-05-16T00:00:00Z,1185.132935,1303.34082,1403.949219
309,2020-05-03T00:00:00Z,1127.716064,1182.137939,1221.732788
309,2020-05-04T00:00:00Z,1088.518311,1160.345825,1214.461426
309,2020-05-05T00:00:00Z,1097.42627,1167.263916,1285.374756
309,2020-05-06T00:00:00Z,1082.051392,1163.943848,1223.958496
309,2020-05-07T00:00:00Z,1078.513794,1162.989502,1279.792358
309,2020-05-08T00:00:00Z,1094.52417,1171.921021,1280.097412
309,2020-05-09T00:00:00Z,1094.565186,1166.973755,1266.266846
309,2020-05-10T00:00:00Z,1101.7323,1174.743896,1267.800415
309,2020-05-11T00:00:00Z,1029.140625,1133.958252,1226.219238
309,2020-05-12T00:00:00Z,987.7165527,1122.359741,1222.118408
309,2020-05-13T00:00:00Z,989.3317871,1124.095947,1298.528198
309,2020-05-14T00:00:00Z,1020.728394,1138.726318,1247.502808
309,2020-05-15T00:00:00Z,1020.332458,1141.273926,1241.492798
309,2020-05-16T00:00:00Z,1019.555725,1140.402344,1261.684448
69,2020-05-03T00:00:00Z,1079.628418,1121.377686,1180.00415
69,2020-05-04T00:00:00Z,1049.848877,1100.236694,1152.314331
69,2020-05-05T00:00:00Z,1040.810669,1112.821167,1181.832031
69,2020-05-06T00:00:00Z,1038.468994,1109.084351,1184.64209
69,2020-05-07T00:00:00Z,997.9407959,1102.616577,1195.374756
69,2020-05-08T00:00:00Z,1015.64856,1098.689819,1172.700806
69,2020-05-09T00:00:00Z,1026.620972,1106.439209,1188.962646
69,2020-05-10T00:00:00Z,1013.155457,1102.711426,1186.63269
69,2020-05-11T00:00:00Z,963.2352295,1060.105103,1201.942871
69,2020-05-12T00:00:00Z,942.6107178,1063.967896,1168.89563
69,2020-05-13T00:00:00Z,893.2814941,1062.935669,1137.427002
69,2020-05-14T00:00:00Z,885.7353516,1034.31665,1239.866943
69,2020-05-15T00:00:00Z,860.6080322,1037.821655,1222.275513
69,2020-05-16T00:00:00Z,891.3468628,1043.099243,1151.59021
419,2020-05-03T00:00:00Z,1093.365356,1139.664185,1181.750732
419,2020-05-04T00:00:00Z,1075.046875,1126.533081,1176.772949
419,2020-05-05T00:00:00Z,1060.575806,1124.583862,1212.331787
419,2020-05-06T00:00:00Z,1040.560547,1132.998291,1216.986084
419,2020-05-07T00:00:00Z,1035.311401,1110.916016,1180.585327
419,2020-05-08T00:00:00Z,1050.224731,1132.651978,1224.27002
419,2020-05-09T00:00:00Z,1051.492676,1132.682373,1240.264526
419,2020-05-10T00:00:00Z,1039.871948,1128.523804,1211.049194
419,2020-05-11T00:00:00Z,973.866394,1067.03894,1201.501831
419,2020-05-12T00:00:00Z,953.3984375,1063.44104,1185.630127
419,2020-05-13T00:00:00Z,925.8653564,1084.172363,1191.75354
419,2020-05-14T00:00:00Z,929.1915283,1075.223389,1200.334717
419,2020-05-15T00:00:00Z,952.9690552,1073.534912,1224.28479
419,2020-05-16T00:00:00Z,980.494751,1096.563599,1215.357178
29,2020-05-03T00:00:00Z,1245.565308,1294.583252,1352.176147
29,2020-05-04T00:00:00Z,1188.779541,1274.686035,1346.232666
29,2020-05-05T00:00:00Z,1216.290039,1287.37854,1340.034912
29,2020-05-06T00:00:00Z,1216.699829,1290.765503,1348.225586
29,2020-05-07T00:00:00Z,1230.101807,1289.570557,1355.741455
29,2020-05-08T00:00:00Z,1212.308594,1276.39209,1365.228516
29,2020-05-09T00:00:00Z,1201.050537,1278.875488,1339.084473
29,2020-05-10T00:00:00Z,1191.100952,1269.605713,1332.388062
29,2020-05-11T00:00:00Z,1142.657715,1261.446167,1341.647339
29,2020-05-12T00:00:00Z,1163.875854,1256.37793,1397.335205
29,2020-05-13T00:00:00Z,1159.753418,1251.232544,1343.126221
29,2020-05-14T00:00:00Z,1157.301636,1245.978638,1339.16748
29,2020-05-15T00:00:00Z,1150.415894,1257.43103,1349.967285
29,2020-05-16T00:00:00Z,1156.113037,1257.244507,1349.120117
87,2020-05-03T00:00:00Z,910.8060913,963.7349854,1005.444397
87,2020-05-04T00:00:00Z,879.2857056,952.727417,994.0705566
87,2020-05-05T00:00:00Z,893.1677856,958.3324585,1006.477234
87,2020-05-06T00:00:00Z,887.9935303,962.8255005,1023.395508
87,2020-05-07T00:00:00Z,892.632019,957.326355,997.4940796
87,2020-05-08T00:00:00Z,868.7614746,953.7175293,1022.477295
87,2020-05-09T00:00:00Z,903.9802856,948.5518188,1006.867065
