,Date,Country,City,Specie,count,min,max,median,variance
113798,2020-02-25,IT,Rome,pm25,192,13.0,68.0,38.0,2566.96
113799,2020-03-04,IT,Rome,pm25,192,25.0,46.0,34.0,342.88
113800,2020-03-06,IT,Rome,pm25,192,17.0,34.0,30.0,282.57
113802,2020-01-15,IT,Rome,pm25,192,85.0,132.0,104.0,1547.43
113803,2020-01-24,IT,Rome,pm25,192,97.0,124.0,109.0,835.45
113804,2020-02-23,IT,Rome,pm25,192,70.0,87.0,78.0,275.03
113805,2020-03-20,IT,Rome,pm25,192,55.0,91.0,72.0,1161.05
113806,2020-03-30,IT,Rome,pm25,192,21.0,72.0,63.0,2396.07
113808,2020-01-23,IT,Rome,pm25,192,93.0,129.0,97.0,1589.37
113809,2020-01-29,IT,Rome,pm25,192,34.0,65.0,53.0,659.53
113810,2020-02-02,IT,Rome,pm25,192,53.0,82.0,65.0,867.02
113811,2020-02-18,IT,Rome,pm25,192,57.0,82.0,63.0,585.39
113812,2020-02-20,IT,Rome,pm25,192,42.0,63.0,53.0,380.58
113813,2020-04-02,IT,Rome,pm25,192,42.0,95.0,50.0,2514.19
113814,2020-04-25,IT,Rome,pm25,192,38.0,53.0,46.0,214.71
113815,2020-02-08,IT,Rome,pm25,168,82.0,107.0,91.0,703.37
113816,2020-02-24,IT,Rome,pm25,192,53.0,63.0,57.0,94.87
113817,2020-02-19,IT,Rome,pm25,168,50.0,70.0,65.0,476.3
113818,2020-03-07,IT,Rome,pm25,192,30.0,46.0,34.0,319.16
113819,2020-03-23,IT,Rome,pm25,168,17.0,68.0,46.0,2392.61
113820,2020-04-21,IT,Rome,pm25,192,9.0,46.0,25.0,1419.9
113821,2020-02-10,IT,Rome,pm25,192,34.0,59.0,50.0,692.98
113822,2020-03-01,IT,Rome,pm25,120,30.0,50.0,42.0,555.03
113823,2020-04-20,IT,Rome,pm25,144,21.0,46.0,38.0,623.5
113824,2020-04-26,IT,Rome,pm25,192,21.0,42.0,25.0,499.95
113826,2020-01-18,IT,Rome,pm25,192,46.0,124.0,74.0,4346.23
113827,2020-01-20,IT,Rome,pm25,192,21.0,59.0,38.0,1363.19
113828,2020-02-26,IT,Rome,pm25,168,9.0,46.0,34.0,1168.18
113829,2020-03-12,IT,Rome,pm25,192,34.0,68.0,53.0,835.45
113830,2020-04-03,IT,Rome,pm25,192,57.0,95.0,61.0,1384.71
113832,2020-03-11,IT,Rome,pm25,168,53.0,70.0,65.0,317.4
113833,2020-03-22,IT,Rome,pm25,168,53.0,91.0,82.0,1370.61
113834,2020-04-12,IT,Rome,pm25,192,61.0,74.0,63.0,289.01
113835,2020-04-29,IT,Rome,pm25,192,21.0,30.0,21.0,92.83
113837,2020-01-26,IT,Rome,pm25,192,59.0,82.0,63.0,547.22
113838,2020-02-15,IT,Rome,pm25,192,42.0,63.0,61.0,471.05
113839,2020-03-31,IT,Rome,pm25,192,9.0,55.0,42.0,1711.41
113840,2020-04-06,IT,Rome,pm25,168,55.0,68.0,65.0,231.99
113841,2020-04-07,IT,Rome,pm25,168,63.0,82.0,72.0,271.41
113842,2020-01-28,IT,Rome,pm25,192,25.0,53.0,42.0,790.99
113843,2020-02-06,IT,Rome,pm25,144,17.0,42.0,30.0,807.83
113844,2020-03-18,IT,Rome,pm25,168,53.0,93.0,78.0,1353.36
113845,2020-02-14,IT,Rome,pm25,192,30.0,42.0,34.0,201.05
113846,2020-04-22,IT,Rome,pm25,192,13.0,30.0,25.0,313.51
113847,2020-02-12,IT,Rome,pm25,192,34.0,80.0,57.0,1865.81
113848,2020-03-21,IT,Rome,pm25,168,42.0,167.0,82.0,13047.5
113849,2020-03-09,IT,Rome,pm25,192,25.0,55.0,38.0,954.97
113850,2020-03-28,IT,Rome,pm25,192,17.0,68.0,46.0,2020.37
113851,2020-02-04,IT,Rome,pm25,192,25.0,68.0,46.0,1410.94
113852,2020-03-05,IT,Rome,pm25,192,21.0,42.0,30.0,580.37
113853,2020-04-23,IT,Rome,pm25,192,13.0,34.0,25.0,516.28
113854,2020-04-30,IT,Rome,pm25,144,17.0,38.0,25.0,467.97
113855,2020-02-21,IT,Rome,pm25,192,55.0,80.0,59.0,555.24
113856,2020-04-19,IT,Rome,pm25,144,21.0,55.0,46.0,1422.1
113859,2020-01-11,IT,Rome,pm25,168,82.0,129.0,117.0,2179.91
113860,2020-01-31,IT,Rome,pm25,192,46.0,82.0,74.0,1174.71
113861,2020-02-28,IT,Rome,pm25,168,25.0,42.0,30.0,242.67
113862,2020-04-18,IT,Rome,pm25,144,25.0,38.0,30.0,222.94
113863,2020-02-11,IT,Rome,pm25,192,25.0,63.0,50.0,1889.69
113864,2020-02-27,IT,Rome,pm25,192,9.0,42.0,25.0,981.2
113865,2020-03-14,IT,Rome,pm25,168,25.0,63.0,57.0,1600.14
113866,2020-03-17,IT,Rome,pm25,168,50.0,80.0,68.0,691.87
113867,2020-03-26,IT,Rome,pm25,144,9.0,50.0,17.0,1921.4
113868,2020-01-13,IT,Rome,pm25,192,74.0,134.0,95.0,3850.05
113869,2020-01-22,IT,Rome,pm25,192,68.0,107.0,87.0,1168.59
113870,2020-02-03,IT,Rome,pm25,192,34.0,72.0,59.0,1058.01
113871,2020-02-22,IT,Rome,pm25,192,65.0,76.0,70.0,114.19
113872,2020-01-17,IT,Rome,pm25,192,82.0,124.0,107.0,1562.51
113873,2020-01-25,IT,Rome,pm25,192,59.0,85.0,72.0,544.71
113874,2020-02-01,IT,Rome,pm25,192,72.0,124.0,109.0,2878.59
113875,2020-02-17,IT,Rome,pm25,192,55.0,97.0,74.0,1270.21
113876,2020-04-05,IT,Rome,pm25,192,46.0,59.0,55.0,156.91
113877,2020-04-28,IT,Rome,pm25,192,25.0,42.0,38.0,346.65
113878,2020-01-30,IT,Rome,pm25,192,38.0,80.0,65.0,1369.48
113879,2020-03-24,IT,Rome,pm25,192,21.0,50.0,34.0,992.04
113880,2020-04-04,IT,Rome,pm25,192,50.0,59.0,55.0,66.44
113881,2020-04-10,IT,Rome,pm25,192,63.0,80.0,70.0,348.69
115121,2020-03-10,IT,Milan,pm25,96,65.0,89.0,72.0,783.16
115122,2020-03-20,IT,Milan,pm25,72,99.0,114.0,102.0,425.91
115123,2020-03-22,IT,Milan,pm25,96,63.0,78.0,68.0,294.95
115124,2020-04-20,IT,Milan,pm25,96,46.0,63.0,55.0,441.47
115125,2020-01-15,IT,Milan,pm25,96,152.0,161.0,156.0,128.21
115126,2020-01-23,IT,Milan,pm25,96,127.0,137.0,132.0,133.89
115127,2020-03-08,IT,Milan,pm25,96,55.0,63.0,57.0,128.84
115128,2020-01-25,IT,Milan,pm25,96,155.0,158.0,155.0,17.05
115129,2020-03-25,IT,Milan,pm25,96,53.0,59.0,55.0,48.0
115130,2020-04-10,IT,Milan,pm25,96,59.0,74.0,63.0,389.05
115133,2020-01-20,IT,Milan,pm25,96,59.0,74.0,59.0,447.16
115134,2020-01-18,IT,Milan,pm25,96,68.0,124.0,95.0,4599.79
115135,2020-02-27,IT,Milan,pm25,96,30.0,87.0,30.0,5701.26
115136,2020-04-03,IT,Milan,pm25,96,91.0,102.0,102.0,229.26
115139,2020-01-12,IT,Milan,pm25,72,127.0,142.0,134.0,380.85
115140,2020-04-27,IT,Milan,pm25,96,30.0,38.0,30.0,121.26
115141,2020-03-11,IT,Milan,pm25,96,50.0,72.0,50.0,876.0
115142,2020-03-13,IT,Milan,pm25,72,30.0,55.0,38.0,1101.97
115143,2020-02-13,IT,Milan,pm25,96,74.0,89.0,78.0,305.05
115144,2020-02-14,IT,Milan,pm25,96,80.0,95.0,91.0,380.84
115145,2020-03-05,IT,Milan,pm25,96,59.0,68.0,65.0,108.0
115146,2020-03-09,IT,Milan,pm25,96,72.0,85.0,76.0,325.89
115147,2020-03-23,IT,Milan,pm25,96,38.0,53.0,42.0,365.68
115148,2020-04-26,IT,Milan,pm25,96,30.0,42.0,30.0,272.84
115150,2020-02-25,IT,Milan,pm25,96,112.0,139.0,119.0,992.84
115151,2020-02-29,IT,Milan,pm25,72,65.0,78.0,70.0,290.7
115152,2020-03-21,IT,Milan,pm25,96,70.0,78.0,70.0,111.16
115153,2020-04-05,IT,Milan,pm25,96,72.0,80.0,78.0,90.95
115155,2020-03-07,IT,Milan,pm25,96,76.0,91.0,80.0,346.11
115156,2020-03-18,IT,Milan,pm25,96,102.0,161.0,107.0,5651.37
115157,2020-04-17,IT,Milan,pm25,96,34.0,80.0,38.0,3281.68
115158,2020-02-22,IT,Milan,pm25,96,109.0,119.0,112.0,158.53
115159,2020-03-03,IT,Milan,pm25,96,55.0,70.0,68.0,396.0
115160,2020-03-31,IT,Milan,pm25,72,34.0,42.0,34.0,144.23
115161,2020-02-26,IT,Milan,pm25,72,87.0,95.0,89.0,117.18
115162,2020-04-16,IT,Milan,pm25,96,57.0,65.0,61.0,88.42
115163,2020-03-06,IT,Milan,pm25,96,68.0,85.0,74.0,411.16
115164,2020-01-22,IT,Milan,pm25,96,104.0,144.0,109.0,3013.89
115165,2020-02-03,IT,Milan,pm25,96,89.0,107.0,107.0,613.9
115166,2020-02-11,IT,Milan,pm25,96,68.0,87.0,70.0,552.63
115168,2020-01-21,IT,Milan,pm25,96,97.0,112.0,102.0,348.63
115169,2020-04-09,IT,Milan,pm25,96,65.0,87.0,70.0,740.21
115170,2020-01-29,IT,Milan,pm25,96,65.0,80.0,65.0,386.53
115171,2020-02-06,IT,Milan,pm25,96,59.0,78.0,68.0,481.9
115172,2020-02-15,IT,Milan,pm25,96,122.0,142.0,129.0,641.68
115173,2020-01-30,IT,Milan,pm25,96,97.0,104.0,99.0,73.26
115174,2020-04-08,IT,Milan,pm25,96,72.0,78.0,72.0,68.21
115175,2020-04-18,IT,Milan,pm25,96,38.0,53.0,38.0,471.79
115176,2020-01-24,IT,Milan,pm25,96,155.0,160.0,159.0,37.26
115177,2020-02-09,IT,Milan,pm25,96,153.0,159.0,155.0,57.47
115178,2020-02-16,IT,Milan,pm25,96,151.0,155.0,151.0,32.21
115179,2020-04-29,IT,Milan,pm25,96,25.0,34.0,30.0,138.32
115180,2020-04-23,IT,Milan,pm25,96,65.0,76.0,70.0,158.53
115181,2020-01-14,IT,Milan,pm25,72,155.0,161.0,158.0,60.85
115182,2020-01-16,IT,Milan,pm25,96,157.0,163.0,160.0,47.37
115183,2020-02-24,IT,Milan,pm25,96,91.0,124.0,104.0,1507.58
115184,2020-01-13,IT,Milan,pm25,72,151.0,154.0,152.0,15.77
115185,2020-02-10,IT,Milan,pm25,96,104.0,153.0,142.0,4097.68
115186,2020-04-06,IT,Milan,pm25,96,72.0,80.0,74.0,88.42
115187,2020-03-30,IT,Milan,pm25,73,50.0,76.0,57.0,207.4
115188,2020-04-22,IT,Milan,pm25,96,53.0,70.0,55.0,578.53
115189,2020-02-04,IT,Milan,pm25,96,74.0,99.0,78.0,916.42
115190,2020-02-18,IT,Milan,pm25,96,117.0,144.0,122.0,1431.79
115191,2020-03-24,IT,Milan,pm25,96,57.0,63.0,57.0,60.63
115192,2020-01-10,IT,Milan,pm25,72,149.0,161.0,155.0,243.38
115193,2020-03-16,IT,Milan,pm25,96,70.0,80.0,70.0,169.26
115194,2020-01-26,IT,Milan,pm25,96,157.0,161.0,158.0,25.26
115195,2020-02-01,IT,Milan,pm25,96,153.0,159.0,154.0,55.58
115196,2020-04-21,IT,Milan,pm25,96,55.0,65.0,63.0,149.05
115197,2020-03-17,IT,Milan,pm25,96,93.0,104.0,97.0,158.53
115198,2020-03-19,IT,Milan,pm25,96,70.0,102.0,89.0,1498.11
115199,2020-04-28,IT,Milan,pm25,96,34.0,42.0,34.0,161.68
115201,2020-01-28,IT,Milan,pm25,96,129.0,144.0,132.0,320.21
115202,2020-04-25,IT,Milan,pm25,96,38.0,57.0,46.0,461.68
115203,2020-04-14,IT,Milan,pm25,96,38.0,89.0,53.0,3488.21
115204,2020-04-24,IT,Milan,pm25,96,70.0,87.0,78.0,370.74
115205,2020-01-27,IT,Milan,pm25,96,160.0,163.0,161.0,12.63
115206,2020-02-23,IT,Milan,pm25,96,95.0,119.0,107.0,917.05
115207,2020-04-11,IT,Milan,pm25,96,59.0,63.0,59.0,40.42
115208,2020-02-28,IT,Milan,pm25,72,30.0,55.0,42.0,1056.9
115209,2020-03-04,IT,Milan,pm25,96,59.0,78.0,72.0,512.21
115210,2020-03-12,IT,Milan,pm25,72,65.0,74.0,70.0,137.46
115211,2020-03-28,IT,Milan,pm25,96,74.0,95.0,76.0,678.95
115212,2020-04-15,IT,Milan,pm25,96,30.0,46.0,34.0,363.79
115214,2020-02-08,IT,Milan,pm25,96,114.0,139.0,124.0,803.37
115215,2020-02-19,IT,Milan,pm25,96,42.0,129.0,107.0,11047.6
115216,2020-04-01,IT,Milan,pm25,96,59.0,63.0,61.0,27.79
115217,2020-01-11,IT,Milan,pm25,72,155.0,159.0,157.0,27.04
115218,2020-02-17,IT,Milan,pm25,96,117.0,154.0,117.0,2407.58
115219,2020-03-15,IT,Milan,pm25,96,65.0,85.0,65.0,749.68
115221,2020-04-30,IT,Milan,pm25,96,42.0,50.0,42.0,111.16
115222,2020-04-04,IT,Milan,pm25,96,102.0,107.0,102.0,63.16
115223,2020-04-13,IT,Milan,pm25,96,53.0,61.0,53.0,108.63
115224,2020-04-02,IT,Milan,pm25,96,82.0,93.0,85.0,173.68
115226,2020-02-02,IT,Milan,pm25,96,89.0,122.0,91.0,2066.53
115227,2020-03-27,IT,Milan,pm25,72,61.0,72.0,70.0,232.11
115228,2020-01-19,IT,Milan,pm25,96,93.0,109.0,97.0,385.89
115229,2020-04-19,IT,Milan,pm25,96,34.0,50.0,38.0,353.68
115230,2020-02-12,IT,Milan,pm25,96,21.0,59.0,21.0,2457.47
115231,2020-02-21,IT,Milan,pm25,72,93.0,104.0,99.0,205.07
115232,2020-04-07,IT,Milan,pm25,96,80.0,91.0,80.0,257.68
115233,2020-01-17,IT,Milan,pm25,96,142.0,157.0,154.0,335.37
115234,2020-02-05,IT,Milan,pm25,96,34.0,61.0,34.0,1381.26
115235,2020-02-07,IT,Milan,pm25,96,82.0,104.0,95.0,672.0
115236,2020-03-26,IT,Milan,pm25,96,53.0,63.0,55.0,149.05
115237,2020-03-29,IT,Milan,pm25,92,65.0,82.0,74.0,375.96
115238,2020-04-12,IT,Milan,pm25,96,38.0,46.0,38.0,121.26
115239,2020-01-31,IT,Milan,pm25,96,139.0,153.0,144.0,279.79
115240,2020-02-20,IT,Milan,pm25,96,59.0,158.0,61.0,17333.1
115241,2020-03-14,IT,Milan,pm25,96,68.0,93.0,72.0,916.42
287084,2020-02-03,CN,Beijing,pm25,469,5.0,824.0,38.0,30920.2
287085,2020-03-08,CN,Beijing,pm25,471,91.0,229.0,170.0,1378.32
287086,2020-04-12,CN,Beijing,pm25,447,5.0,692.0,59.0,13858.7
287087,2020-04-14,CN,Beijing,pm25,421,70.0,245.0,158.0,6155.6
287088,2020-05-01,CN,Beijing,pm25,456,89.0,240.0,176.0,6077.92
287090,2020-01-27,CN,Beijing,pm25,480,162.0,405.0,232.0,18711.1
287091,2020-02-06,CN,Beijing,pm25,452,34.0,161.0,119.0,12110.9
287092,2020-03-07,CN,Beijing,pm25,456,30.0,227.0,155.0,27272.4
287093,2020-03-02,CN,Beijing,pm25,476,13.0,180.0,68.0,14740.5
287094,2020-04-22,CN,Beijing,pm25,440,5.0,91.0,30.0,1835.37
287095,2020-04-17,CN,Beijing,pm25,449,25.0,156.0,76.0,2000.54
287096,2020-04-20,CN,Beijing,pm25,429,5.0,87.0,30.0,2308.69
287098,2020-01-16,CN,Beijing,pm25,454,13.0,370.0,99.0,48076.9
287099,2020-02-19,CN,Beijing,pm25,450,57.0,194.0,152.0,14666.6
287100,2020-03-30,CN,Beijing,pm25,472,65.0,178.0,157.0,2175.68
287101,2020-03-12,CN,Beijing,pm25,434,5.0,173.0,38.0,31054.1
287102,2020-03-16,CN,Beijing,pm25,449,17.0,152.0,72.0,5436.39
287103,2020-03-23,CN,Beijing,pm25,455,9.0,169.0,87.0,10887.8
287104,2020-03-11,CN,Beijing,pm25,426,5.0,159.0,85.0,15983.8
287105,2020-04-26,CN,Beijing,pm25,449,5.0,179.0,50.0,6379.87
287107,2020-01-26,CN,Beijing,pm25,480,156.0,371.0,230.0,20331.3
287108,2020-01-30,CN,Beijing,pm25,476,63.0,182.0,134.0,5470.92
287109,2020-02-23,CN,Beijing,pm25,451,34.0,176.0,112.0,11392.3
287110,2020-04-18,CN,Beijing,pm25,464,65.0,151.0,95.0,2850.05
287111,2020-01-10,CN,Beijing,pm25,474,5.0,246.0,87.0,29572.5
287112,2020-02-05,CN,Beijing,pm25,454,9.0,157.0,78.0,13103.9
287113,2020-02-12,CN,Beijing,pm25,452,195.0,348.0,266.0,6830.8
287114,2020-02-13,CN,Beijing,pm25,450,168.0,327.0,261.0,17633.5
287115,2020-02-17,CN,Beijing,pm25,448,5.0,91.0,25.0,2497.91
287116,2020-03-24,CN,Beijing,pm25,439,46.0,182.0,99.0,16672.7
287117,2020-03-27,CN,Beijing,pm25,438,5.0,61.0,21.0,1446.71
287118,2020-03-18,CN,Beijing,pm25,452,5.0,179.0,112.0,19849.8
287120,2020-01-24,CN,Beijing,pm25,466,50.0,224.0,157.0,6507.37
287121,2020-02-21,CN,Beijing,pm25,450,5.0,231.0,177.0,42377.3
287122,2020-02-27,CN,Beijing,pm25,455,25.0,154.0,78.0,2909.09
287123,2020-03-22,CN,Beijing,pm25,454,30.0,204.0,85.0,7164.1
287124,2020-04-11,CN,Beijing,pm25,451,9.0,181.0,68.0,6673.0
287126,2020-01-14,CN,Beijing,pm25,444,21.0,142.0,59.0,3437.17
287127,2020-01-18,CN,Beijing,pm25,451,42.0,414.0,287.0,63937.9
287128,2020-04-23,CN,Beijing,pm25,442,5.0,109.0,30.0,2121.08
287129,2020-04-25,CN,Beijing,pm25,452,5.0,166.0,42.0,5025.74
287131,2020-02-28,CN,Beijing,pm25,451,91.0,198.0,151.0,6395.48
287132,2020-04-19,CN,Beijing,pm25,470,5.0,170.0,119.0,13576.8
287133,2020-04-24,CN,Beijing,pm25,449,5.0,155.0,55.0,12158.4
287134,2020-03-04,CN,Beijing,pm25,447,5.0,137.0,38.0,2969.76
287135,2020-04-03,CN,Beijing,pm25,443,5.0,129.0,50.0,8349.07
287136,2020-04-02,CN,Beijing,pm25,436,5.0,164.0,61.0,12004.5
287137,2020-04-04,CN,Beijing,pm25,452,9.0,158.0,70.0,11225.1
287138,2020-01-15,CN,Beijing,pm25,453,42.0,346.0,134.0,18039.6
287139,2020-02-14,CN,Beijing,pm25,441,9.0,260.0,76.0,43002.9
287140,2020-03-31,CN,Beijing,pm25,459,59.0,177.0,154.0,3295.75
287141,2020-04-01,CN,Beijing,pm25,422,5.0,152.0,21.0,8464.84
287142,2020-03-06,CN,Beijing,pm25,448,117.0,195.0,165.0,1633.57
287143,2020-04-30,CN,Beijing,pm25,451,139.0,286.0,167.0,1589.07
287144,2020-01-12,CN,Beijing,pm25,476,21.0,177.0,68.0,6249.26
287145,2020-04-28,CN,Beijing,pm25,438,85.0,240.0,153.0,2718.04
287146,2020-02-20,CN,Beijing,pm25,454,157.0,194.0,179.0,406.78
287147,2020-04-08,CN,Beijing,pm25,450,30.0,164.0,70.0,1947.55
287149,2020-01-23,CN,Beijing,pm25,480,17.0,239.0,155.0,21878.5
287150,2020-03-19,CN,Beijing,pm25,434,5.0,104.0,25.0,4064.23
287151,2020-04-06,CN,Beijing,pm25,453,76.0,187.0,157.0,6749.38
287152,2020-03-21,CN,Beijing,pm25,456,9.0,168.0,82.0,8817.0
287153,2020-03-28,CN,Beijing,pm25,465,5.0,104.0,30.0,4613.88
287154,2020-04-29,CN,Beijing,pm25,451,82.0,413.0,154.0,7389.48
287155,2020-04-09,CN,Beijing,pm25,449,63.0,157.0,97.0,1803.71
287156,2020-01-22,CN,Beijing,pm25,473,109.0,192.0,155.0,1074.65
287157,2020-02-11,CN,Beijing,pm25,450,172.0,380.0,247.0,16860.0
287158,2020-02-15,CN,Beijing,pm25,439,5.0,57.0,25.0,1373.29
287159,2020-03-05,CN,Beijing,pm25,454,50.0,163.0,102.0,7385.66
287160,2020-01-19,CN,Beijing,pm25,479,5.0,335.0,91.0,30541.3
287161,2020-02-26,CN,Beijing,pm25,446,50.0,174.0,89.0,5841.39
287162,2020-03-10,CN,Beijing,pm25,440,5.0,170.0,38.0,7871.1
287163,2020-04-16,CN,Beijing,pm25,428,9.0,171.0,70.0,17212.8
287164,2020-04-21,CN,Beijing,pm25,454,5.0,152.0,30.0,2283.89
287165,2020-02-22,CN,Beijing,pm25,439,5.0,151.0,30.0,2466.97
287166,2020-02-24,CN,Beijing,pm25,447,72.0,199.0,152.0,4613.06
287167,2020-03-03,CN,Beijing,pm25,143,5.0,160.0,137.0,31642.8
287168,2020-03-14,CN,Beijing,pm25,445,5.0,134.0,25.0,10293.6
287170,2020-01-20,CN,Beijing,pm25,382,5.0,95.0,30.0,3927.25
287171,2020-01-29,CN,Beijing,pm25,478,46.0,365.0,154.0,51399.6
287172,2020-02-08,CN,Beijing,pm25,475,25.0,286.0,158.0,22278.4
287173,2020-03-17,CN,Beijing,pm25,453,17.0,162.0,99.0,6472.95
287174,2020-03-26,CN,Beijing,pm25,426,5.0,165.0,21.0,19215.2
287175,2020-01-28,CN,Beijing,pm25,477,179.0,403.0,248.0,23774.9
287176,2020-02-16,CN,Beijing,pm25,431,5.0,93.0,17.0,1064.97
287177,2020-04-07,CN,Beijing,pm25,447,34.0,207.0,122.0,19037.2
287178,2020-04-13,CN,Beijing,pm25,425,9.0,273.0,85.0,7384.48
287179,2020-02-07,CN,Beijing,pm25,468,127.0,210.0,160.0,1049.8
287180,2020-03-13,CN,Beijing,pm25,435,5.0,180.0,25.0,12579.0
287181,2020-03-29,CN,Beijing,pm25,443,53.0,170.0,112.0,8088.29
287182,2020-04-27,CN,Beijing,pm25,444,34.0,176.0,117.0,5381.07
287183,2020-03-25,CN,Beijing,pm25,452,129.0,260.0,179.0,9680.39
287184,2020-01-21,CN,Beijing,pm25,425,59.0,163.0,122.0,5221.24
287185,2020-01-25,CN,Beijing,pm25,470,117.0,404.0,196.0,16088.1
287186,2020-02-09,CN,Beijing,pm25,470,127.0,298.0,191.0,8011.24
287187,2020-03-20,CN,Beijing,pm25,454,9.0,175.0,93.0,8557.43
287188,2020-02-29,CN,Beijing,pm25,460,65.0,211.0,159.0,8600.86
287189,2020-01-31,CN,Beijing,pm25,478,5.0,212.0,152.0,27976.1
287190,2020-02-02,CN,Beijing,pm25,471,5.0,155.0,99.0,20163.9
287191,2020-02-18,CN,Beijing,pm25,454,17.0,142.0,61.0,2796.32
287192,2020-02-25,CN,Beijing,pm25,461,57.0,195.0,142.0,6946.65
287193,2020-01-13,CN,Beijing,pm25,448,9.0,161.0,46.0,1775.44
287194,2020-03-01,CN,Beijing,pm25,470,5.0,157.0,38.0,26867.9
287195,2020-03-15,CN,Beijing,pm25,450,5.0,112.0,25.0,3654.43
287196,2020-04-10,CN,Beijing,pm25,453,72.0,161.0,109.0,5380.47
287199,2020-01-11,CN,Beijing,pm25,475,5.0,134.0,42.0,2779.3
287200,2020-01-17,CN,Beijing,pm25,470,89.0,450.0,159.0,15555.1
287201,2020-02-04,CN,Beijing,pm25,465,5.0,162.0,30.0,12758.9
287202,2020-04-15,CN,Beijing,pm25,427,87.0,410.0,153.0,4042.14
287203,2020-04-05,CN,Beijing,pm25,451,53.0,162.0,82.0,2676.32
287204,2020-05-02,CN,Beijing,pm25,304,74.0,178.0,151.0,6119.11
287206,2020-02-01,CN,Beijing,pm25,461,5.0,142.0,30.0,4584.63
287207,2020-02-10,CN,Beijing,pm25,451,161.0,323.0,194.0,5670.86
287208,2020-03-09,CN,Beijing,pm25,454,34.0,176.0,147.0,16192.2
328713,2020-02-03,CN,Wuhan,pm25,385,95.0,189.0,153.0,2822.25
328714,2020-02-16,CN,Wuhan,pm25,381,5.0,82.0,50.0,2926.09
328715,2020-03-17,CN,Wuhan,pm25,386,38.0,157.0,127.0,5199.65
328716,2020-03-29,CN,Wuhan,pm25,362,9.0,89.0,42.0,2800.35
328717,2020-04-26,CN,Wuhan,pm25,380,9.0,134.0,82.0,2186.69
328718,2020-02-22,CN,Wuhan,pm25,383,65.0,166.0,114.0,4430.47
328719,2020-02-26,CN,Wuhan,pm25,378,38.0,173.0,132.0,12394.5
328720,2020-03-03,CN,Wuhan,pm25,103,50.0,127.0,76.0,1973.98
328722,2020-03-18,CN,Wuhan,pm25,387,46.0,172.0,132.0,14983.7
328723,2020-03-22,CN,Wuhan,pm25,386,78.0,172.0,142.0,5772.68
328724,2020-03-23,CN,Wuhan,pm25,387,76.0,160.0,119.0,3915.36
328725,2020-04-16,CN,Wuhan,pm25,372,53.0,153.0,109.0,3626.06
328726,2020-01-24,CN,Wuhan,pm25,384,34.0,162.0,89.0,7872.02
328727,2020-01-30,CN,Wuhan,pm25,387,87.0,161.0,142.0,2773.02
328728,2020-02-29,CN,Wuhan,pm25,381,9.0,154.0,53.0,3589.36
328729,2020-04-28,CN,Wuhan,pm25,380,21.0,124.0,82.0,2533.4
328731,2020-03-06,CN,Wuhan,pm25,386,65.0,154.0,112.0,3883.73
328732,2020-04-20,CN,Wuhan,pm25,358,59.0,159.0,104.0,4740.31
328733,2020-04-24,CN,Wuhan,pm25,360,21.0,144.0,80.0,4707.45
328734,2020-03-19,CN,Wuhan,pm25,387,55.0,137.0,93.0,1816.14
328735,2020-04-21,CN,Wuhan,pm25,354,30.0,149.0,85.0,4859.04
328736,2020-01-13,CN,Wuhan,pm25,387,61.0,174.0,117.0,7207.72
328737,2020-02-05,CN,Wuhan,pm25,384,99.0,232.0,163.0,4911.6
328738,2020-03-09,CN,Wuhan,pm25,387,55.0,167.0,114.0,7296.12
328739,2020-04-14,CN,Wuhan,pm25,366,25.0,152.0,78.0,3919.04
328740,2020-03-01,CN,Wuhan,pm25,381,34.0,147.0,80.0,3017.94
328741,2020-03-25,CN,Wuhan,pm25,371,13.0,154.0,95.0,8554.45
328742,2020-01-20,CN,Wuhan,pm25,268,124.0,200.0,168.0,1422.56
328743,2020-02-21,CN,Wuhan,pm25,382,55.0,168.0,112.0,8801.04
328744,2020-03-15,CN,Wuhan,pm25,368,59.0,144.0,87.0,2457.28
328745,2020-04-03,CN,Wuhan,pm25,385,63.0,198.0,122.0,6002.87
328746,2020-01-21,CN,Wuhan,pm25,353,127.0,199.0,166.0,577.19
328747,2020-03-28,CN,Wuhan,pm25,373,5.0,97.0,42.0,4531.04
328748,2020-03-30,CN,Wuhan,pm25,384,9.0,127.0,55.0,2555.05
328749,2020-04-02,CN,Wuhan,pm25,385,50.0,210.0,91.0,4597.94
328750,2020-05-02,CN,Wuhan,pm25,253,55.0,397.0,129.0,7274.92
328751,2020-01-11,CN,Wuhan,pm25,387,57.0,158.0,104.0,4885.96
328752,2020-01-14,CN,Wuhan,pm25,386,127.0,199.0,175.0,1417.68
328753,2020-02-27,CN,Wuhan,pm25,383,21.0,158.0,89.0,7807.22
328754,2020-05-01,CN,Wuhan,pm25,380,63.0,161.0,129.0,2846.57
328755,2020-01-19,CN,Wuhan,pm25,387,122.0,208.0,171.0,1509.29
328756,2020-02-17,CN,Wuhan,pm25,381,5.0,93.0,55.0,2252.52
328760,2020-01-17,CN,Wuhan,pm25,378,53.0,164.0,114.0,5072.09
328761,2020-01-23,CN,Wuhan,pm25,338,127.0,187.0,164.0,663.46
328762,2020-02-08,CN,Wuhan,pm25,382,38.0,107.0,72.0,1534.81
328763,2020-02-15,CN,Wuhan,pm25,381,5.0,163.0,53.0,15154.6
