,Date,Country,City,Specie,count,min,max,median,variance
256415,2020-04-22,CA,Mississauga,pm25,44,9.0,50.0,17.0,712.14
256416,2020-01-08,CA,Mississauga,pm25,56,5.0,46.0,13.0,1239.06
256417,2020-01-21,CA,Mississauga,pm25,63,9.0,42.0,21.0,475.04
256418,2020-02-20,CA,Mississauga,pm25,48,5.0,53.0,13.0,922.27
256419,2020-04-16,CA,Mississauga,pm25,60,9.0,34.0,17.0,376.78
256420,2020-01-05,CA,Mississauga,pm25,47,5.0,42.0,13.0,900.37
256421,2020-02-11,CA,Mississauga,pm25,70,21.0,61.0,38.0,968.78
256422,2020-04-26,CA,Mississauga,pm25,61,13.0,68.0,25.0,1435.19
256423,2020-04-15,CA,Mississauga,pm25,63,9.0,30.0,17.0,273.61
256424,2020-02-16,CA,Mississauga,pm25,64,9.0,72.0,42.0,2014.64
256425,2020-04-05,CA,Mississauga,pm25,60,5.0,93.0,17.0,2128.07
256426,2020-03-04,CA,Mississauga,pm25,67,5.0,68.0,30.0,1638.13
256427,2020-01-04,CA,Mississauga,pm25,61,5.0,30.0,17.0,352.96
256428,2020-03-03,CA,Mississauga,pm25,47,21.0,85.0,55.0,2084.9
256429,2020-02-17,CA,Mississauga,pm25,60,5.0,55.0,13.0,1348.36
256430,2020-01-06,CA,Mississauga,pm25,51,5.0,46.0,13.0,1285.33
256431,2020-02-02,CA,Mississauga,pm25,71,25.0,63.0,50.0,1109.04
256432,2020-03-14,CA,Mississauga,pm25,41,5.0,25.0,13.0,328.2
256433,2020-04-18,CA,Mississauga,pm25,67,21.0,107.0,42.0,2135.0
256434,2020-01-01,CA,Mississauga,pm25,59,5.0,70.0,13.0,4271.82
256435,2020-03-09,CA,Mississauga,pm25,61,13.0,74.0,38.0,3364.43
256436,2020-02-19,CA,Mississauga,pm25,41,5.0,30.0,13.0,364.1
256437,2020-03-28,CA,Mississauga,pm25,71,9.0,74.0,25.0,1598.17
256438,2020-04-14,CA,Mississauga,pm25,66,9.0,59.0,17.0,1116.31
256439,2020-02-14,CA,Mississauga,pm25,68,9.0,34.0,21.0,549.38
256440,2020-03-29,CA,Mississauga,pm25,66,5.0,42.0,13.0,583.42
256441,2020-04-25,CA,Mississauga,pm25,64,9.0,91.0,21.0,2119.33
256442,2020-04-29,CA,Mississauga,pm25,62,9.0,78.0,25.0,2281.87
256443,2020-02-13,CA,Mississauga,pm25,66,5.0,63.0,42.0,5425.81
256444,2020-04-21,CA,Mississauga,pm25,52,5.0,25.0,13.0,300.21
256445,2020-04-01,CA,Mississauga,pm25,67,9.0,42.0,17.0,837.52
256446,2020-04-07,CA,Mississauga,pm25,68,13.0,117.0,30.0,2231.23
256447,2020-04-10,CA,Mississauga,pm25,29,5.0,21.0,9.0,199.01
256448,2020-05-02,CA,Mississauga,pm25,64,5.0,72.0,25.0,2361.1
256449,2020-01-30,CA,Mississauga,pm25,61,13.0,65.0,34.0,1571.62
256450,2020-03-05,CA,Mississauga,pm25,65,5.0,46.0,25.0,1458.5
256451,2020-01-31,CA,Mississauga,pm25,71,17.0,76.0,46.0,2151.78
256452,2020-02-22,CA,Mississauga,pm25,65,21.0,82.0,42.0,2203.73
256453,2020-04-09,CA,Mississauga,pm25,57,5.0,65.0,13.0,3349.91
256454,2020-05-03,CA,Mississauga,pm25,69,9.0,55.0,21.0,1680.18
256455,2020-01-03,CA,Mississauga,pm25,63,9.0,70.0,46.0,2632.0
256456,2020-01-12,CA,Mississauga,pm25,41,5.0,42.0,17.0,740.76
256457,2020-03-07,CA,Mississauga,pm25,48,9.0,57.0,17.0,1148.07
256458,2020-01-07,CA,Mississauga,pm25,61,13.0,57.0,38.0,1434.15
256459,2020-02-01,CA,Mississauga,pm25,71,42.0,124.0,65.0,2775.68
256460,2020-02-15,CA,Mississauga,pm25,65,13.0,50.0,30.0,816.0
256461,2020-03-21,CA,Mississauga,pm25,59,5.0,55.0,17.0,1669.47
256462,2020-03-15,CA,Mississauga,pm25,54,5.0,21.0,9.0,185.6
256463,2020-03-23,CA,Mississauga,pm25,70,13.0,59.0,30.0,962.11
256464,2020-04-12,CA,Mississauga,pm25,71,25.0,93.0,42.0,1585.03
256465,2020-01-14,CA,Mississauga,pm25,72,21.0,76.0,46.0,1998.8
256466,2020-01-25,CA,Mississauga,pm25,64,17.0,63.0,34.0,1081.7
256467,2020-04-13,CA,Mississauga,pm25,60,5.0,70.0,21.0,2001.65
256468,2020-04-19,CA,Mississauga,pm25,64,5.0,80.0,42.0,2934.58
256469,2020-05-06,CA,Mississauga,pm25,66,5.0,46.0,17.0,780.89
256470,2020-03-31,CA,Mississauga,pm25,60,5.0,30.0,13.0,293.43
256471,2020-04-08,CA,Mississauga,pm25,72,13.0,72.0,34.0,1567.84
256472,2020-02-28,CA,Mississauga,pm25,44,5.0,97.0,13.0,3152.07
256473,2020-03-18,CA,Mississauga,pm25,65,9.0,57.0,21.0,1038.12
256474,2020-04-28,CA,Mississauga,pm25,71,13.0,124.0,34.0,2951.74
256475,2020-01-17,CA,Mississauga,pm25,66,5.0,50.0,17.0,1197.0
256476,2020-01-26,CA,Mississauga,pm25,68,5.0,50.0,25.0,1687.61
256477,2020-03-24,CA,Mississauga,pm25,67,21.0,59.0,38.0,765.23
256478,2020-02-12,CA,Mississauga,pm25,68,21.0,63.0,42.0,1762.57
256479,2020-02-23,CA,Mississauga,pm25,63,30.0,65.0,42.0,872.21
256480,2020-03-12,CA,Mississauga,pm25,60,17.0,57.0,30.0,1528.46
256481,2020-04-11,CA,Mississauga,pm25,58,5.0,87.0,17.0,3094.46
256482,2020-01-20,CA,Mississauga,pm25,41,5.0,38.0,17.0,550.89
256483,2020-03-08,CA,Mississauga,pm25,65,17.0,63.0,34.0,1328.59
256484,2020-04-27,CA,Mississauga,pm25,54,9.0,129.0,21.0,4432.19
256485,2020-02-05,CA,Mississauga,pm25,44,5.0,30.0,9.0,453.89
256486,2020-02-24,CA,Mississauga,pm25,70,21.0,72.0,53.0,1878.09
256487,2020-01-22,CA,Mississauga,pm25,66,30.0,76.0,53.0,744.81
256488,2020-03-02,CA,Mississauga,pm25,47,21.0,85.0,38.0,2392.1
256489,2020-02-07,CA,Mississauga,pm25,51,5.0,25.0,13.0,202.54
256490,2020-03-01,CA,Mississauga,pm25,68,13.0,68.0,34.0,1739.63
256491,2020-03-26,CA,Mississauga,pm25,71,9.0,91.0,50.0,4058.52
256492,2020-04-02,CA,Mississauga,pm25,63,5.0,46.0,17.0,492.07
256493,2020-04-03,CA,Mississauga,pm25,62,5.0,38.0,17.0,770.06
256494,2020-05-08,CA,Mississauga,pm25,7,9.0,21.0,9.0,342.86
256495,2020-01-18,CA,Mississauga,pm25,65,9.0,46.0,21.0,554.86
256496,2020-01-23,CA,Mississauga,pm25,70,46.0,82.0,65.0,892.06
256497,2020-03-06,CA,Mississauga,pm25,66,5.0,55.0,21.0,1154.5
256498,2020-03-13,CA,Mississauga,pm25,49,5.0,70.0,17.0,4427.23
256499,2020-03-30,CA,Mississauga,pm25,43,5.0,42.0,13.0,865.72
256500,2019-12-31,CA,Mississauga,pm25,60,5.0,30.0,13.0,374.61
256501,2020-02-21,CA,Mississauga,pm25,66,13.0,53.0,25.0,1525.3
256502,2020-02-27,CA,Mississauga,pm25,51,5.0,21.0,13.0,153.35
256503,2020-03-19,CA,Mississauga,pm25,70,17.0,80.0,42.0,3081.91
256504,2020-05-05,CA,Mississauga,pm25,62,9.0,57.0,21.0,1796.57
256505,2020-01-13,CA,Mississauga,pm25,72,13.0,65.0,42.0,2427.32
256506,2020-01-28,CA,Mississauga,pm25,43,5.0,30.0,13.0,451.57
256507,2020-03-16,CA,Mississauga,pm25,62,5.0,55.0,17.0,1271.87
256508,2020-03-22,CA,Mississauga,pm25,67,9.0,34.0,13.0,317.95
256509,2020-04-06,CA,Mississauga,pm25,57,5.0,46.0,17.0,1328.39
256510,2020-05-04,CA,Mississauga,pm25,58,5.0,25.0,13.0,315.6
256511,2020-02-04,CA,Mississauga,pm25,51,5.0,25.0,13.0,279.72
256512,2020-02-08,CA,Mississauga,pm25,64,13.0,55.0,21.0,1014.51
256513,2020-04-24,CA,Mississauga,pm25,62,9.0,55.0,21.0,1572.42
256514,2019-12-30,CA,Mississauga,pm25,58,5.0,25.0,9.0,288.06
256515,2020-03-10,CA,Mississauga,pm25,72,9.0,65.0,21.0,2054.37
256516,2020-04-23,CA,Mississauga,pm25,65,13.0,72.0,21.0,1669.72
256517,2020-02-29,CA,Mississauga,pm25,62,5.0,55.0,17.0,1095.47
256518,2020-04-17,CA,Mississauga,pm25,66,13.0,68.0,25.0,1685.85
256519,2020-02-06,CA,Mississauga,pm25,64,5.0,38.0,13.0,304.12
256520,2020-04-20,CA,Mississauga,pm25,55,9.0,50.0,25.0,1400.92
256521,2020-04-30,CA,Mississauga,pm25,65,13.0,91.0,34.0,2238.37
256522,2020-01-09,CA,Mississauga,pm25,45,9.0,30.0,17.0,183.86
