item_id,date,p10,p50,p90
610,2020-05-12T00:00:00Z,938.2183227539,1032.7312011719,1155.744140625
610,2020-05-13T00:00:00Z,909.3315429688,1042.0649414062,1222.8254394531
610,2020-05-14T00:00:00Z,910.0902099609,1032.4841308594,1147.8006591797
610,2020-05-15T00:00:00Z,942.0532226562,1052.6651611328,1162.7003173828
610,2020-05-16T00:00:00Z,931.1410522461,1056.4384765625,1149.7738037109
320,2020-05-03T00:00:00Z,1073.0988769531,1126.3757324219,1181.3756103516
320,2020-05-04T00:00:00Z,1049.9840087891,1111.2502441406,1189.3527832031
320,2020-05-05T00:00:00Z,1033.79296875,1109.0131835938,1170.0457763672
320,2020-05-06T00:00:00Z,1047.7990722656,1119.7760009766,1175.8540039062
320,2020-05-07T00:00:00Z,1042.775390625,1114.1279296875,1194.5629882812
320,2020-05-08T00:00:00Z,1040.7080078125,1121.0626220703,1191.2021484375
320,2020-05-09T00:00:00Z,1039.8333740234,1123.3771972656,1202.2287597656
320,2020-05-10T00:00:00Z,1059.5122070312,1126.0823974609,1221.9150390625
320,2020-05-11T00:00:00Z,977.092956543,1078.6440429688,1186.0716552734
320,2020-05-12T00:00:00Z,965.3726806641,1065.7655029297,1176.3868408203
320,2020-05-13T00:00:00Z,1010.3207397461,1074.7883300781,1186.5521240234
320,2020-05-14T00:00:00Z,934.2719116211,1067.0491943359,1208.4555664062
320,2020-05-15T00:00:00Z,983.0092773438,1093.0743408203,1204.1453857422
320,2020-05-16T00:00:00Z,980.0203857422,1094.1877441406,1184.6560058594
221,2020-05-03T00:00:00Z,552.0034179688,610.2747192383,641.5104980469
221,2020-05-04T00:00:00Z,461.2665405273,556.9332275391,643.4931640625
221,2020-05-05T00:00:00Z,209.8811645508,362.4197387695,518.8301391602
221,2020-05-06T00:00:00Z,231.3361968994,438.9862976074,584.639831543
221,2020-05-07T00:00:00Z,58.0339202881,272.5056762695,509.786315918
221,2020-05-08T00:00:00Z,64.3082427979,324.2677001953,570.1721191406
221,2020-05-09T00:00:00Z,102.1557006836,388.2135009766,675.8928222656
221,2020-05-10T00:00:00Z,-23.4089641571,320.5589294434,619.9385986328
221,2020-05-11T00:00:00Z,-129.6857147217,141.1060791016,525.5435791016
221,2020-05-12T00:00:00Z,-36.0821495056,230.0687103271,634.1979980469
221,2020-05-13T00:00:00Z,-53.0678100586,217.8306884766,627.6553344727
221,2020-05-14T00:00:00Z,107.2205047607,467.7168579102,780.6418457031
221,2020-05-15T00:00:00Z,154.6518096924,521.4904174805,851.3372192383
221,2020-05-16T00:00:00Z,74.1762237549,545.5790405273,860.4907836914
100,2020-05-03T00:00:00Z,1094.4161376953,1140.3503417969,1192.7585449219
100,2020-05-04T00:00:00Z,1053.7917480469,1116.2850341797,1178.0671386719
100,2020-05-05T00:00:00Z,1054.7432861328,1128.7915039062,1200.7410888672
100,2020-05-06T00:00:00Z,1050.533203125,1133.0445556641,1223.8642578125
100,2020-05-07T00:00:00Z,1029.5417480469,1131.556640625,1210.7209472656
100,2020-05-08T00:00:00Z,1019.6628417969,1111.8182373047,1184.1448974609
100,2020-05-09T00:00:00Z,1039.6325683594,1130.7915039062,1206.5467529297
100,2020-05-10T00:00:00Z,1056.0640869141,1135.2423095703,1231.4754638672
100,2020-05-11T00:00:00Z,970.4146728516,1082.9519042969,1206.3553466797
100,2020-05-12T00:00:00Z,936.6307983398,1078.5003662109,1190.1275634766
100,2020-05-13T00:00:00Z,924.3944702148,1068.9729003906,1182.9310302734
100,2020-05-14T00:00:00Z,926.5025634766,1068.3994140625,1180.4597167969
100,2020-05-15T00:00:00Z,978.9575195312,1075.0887451172,1215.4326171875
100,2020-05-16T00:00:00Z,956.606262207,1090.2891845703,1209.3453369141
174,2020-05-03T00:00:00Z,1089.6142578125,1131.9079589844,1188.7885742188
174,2020-05-04T00:00:00Z,1048.6479492188,1118.5040283203,1206.8804931641
174,2020-05-05T00:00:00Z,1047.9873046875,1105.3240966797,1168.3586425781
174,2020-05-06T00:00:00Z,1043.4537353516,1107.6767578125,1184.5635986328
174,2020-05-07T00:00:00Z,1055.7119140625,1120.0842285156,1208.271484375
174,2020-05-08T00:00:00Z,1057.9224853516,1116.5555419922,1194.8486328125
174,2020-05-09T00:00:00Z,1055.7222900391,1121.2497558594,1207.6861572266
174,2020-05-10T00:00:00Z,1043.8387451172,1119.3458251953,1186.5808105469
174,2020-05-11T00:00:00Z,968.1539916992,1087.0300292969,1194.0587158203
174,2020-05-12T00:00:00Z,958.9796142578,1066.07421875,1184.9151611328
174,2020-05-13T00:00:00Z,956.9607543945,1082.1805419922,1223.9639892578
174,2020-05-14T00:00:00Z,947.2548828125,1086.2263183594,1214.5869140625
174,2020-05-15T00:00:00Z,978.5845336914,1107.0550537109,1212.7998046875
174,2020-05-16T00:00:00Z,988.0543823242,1091.6171875,1187.1452636719
206,2020-05-03T00:00:00Z,1202.3286132812,1237.9301757812,1302.427734375
206,2020-05-04T00:00:00Z,1152.5871582031,1215.2891845703,1303.2442626953
206,2020-05-05T00:00:00Z,1141.9019775391,1224.6828613281,1316.8256835938
206,2020-05-06T00:00:00Z,1153.1881103516,1225.7879638672,1295.5456542969
206,2020-05-07T00:00:00Z,1127.9478759766,1218.4375,1307.0040283203
206,2020-05-08T00:00:00Z,1136.6110839844,1221.3247070312,1306.7663574219
206,2020-05-09T00:00:00Z,1145.8803710938,1221.4429931641,1319.7967529297
206,2020-05-10T00:00:00Z,1152.2686767578,1223.7668457031,1327.6459960938
206,2020-05-11T00:00:00Z,1075.3903808594,1181.2803955078,1306.2874755859
206,2020-05-12T00:00:00Z,1085.2229003906,1180.6184082031,1294.6970214844
206,2020-05-13T00:00:00Z,1054.466796875,1179.1180419922,1298.1044921875
206,2020-05-14T00:00:00Z,1063.9290771484,1180.3599853516,1278.9713134766
206,2020-05-15T00:00:00Z,1092.9602050781,1183.4814453125,1305.3453369141
206,2020-05-16T00:00:00Z,1066.3634033203,1186.4377441406,1312.6614990234
168,2020-05-03T00:00:00Z,1111.3746337891,1141.6594238281,1179.5546875
168,2020-05-04T00:00:00Z,1046.4830322266,1120.5892333984,1187.3953857422
168,2020-05-05T00:00:00Z,1051.7707519531,1114.7701416016,1184.4053955078
168,2020-05-06T00:00:00Z,1058.7713623047,1112.7197265625,1199.1136474609
168,2020-05-07T00:00:00Z,1062.365234375,1133.0843505859,1191.9084472656
168,2020-05-08T00:00:00Z,1066.5181884766,1129.6204833984,1205.7995605469
168,2020-05-09T00:00:00Z,1054.7241210938,1128.0582275391,1208.2800292969
168,2020-05-10T00:00:00Z,1049.0112304688,1132.8507080078,1184.7469482422
168,2020-05-11T00:00:00Z,980.4034423828,1082.2674560547,1189.1158447266
168,2020-05-12T00:00:00Z,960.0930175781,1071.25,1191.1373291016
168,2020-05-13T00:00:00Z,931.9542236328,1075.2335205078,1190.9808349609
168,2020-05-14T00:00:00Z,898.6160888672,1078.7918701172,1199.1495361328
168,2020-05-15T00:00:00Z,950.0122070312,1076.3002929688,1196.9073486328
168,2020-05-16T00:00:00Z,911.0988769531,1075.3057861328,1185.3631591797
453,2020-05-03T00:00:00Z,1154.0817871094,1197.2554931641,1253.8999023438
453,2020-05-04T00:00:00Z,1109.8973388672,1174.5579833984,1237.7955322266
453,2020-05-05T00:00:00Z,1097.0744628906,1173.7784423828,1261.6982421875
453,2020-05-06T00:00:00Z,1097.8005371094,1184.5860595703,1274.5062255859
453,2020-05-07T00:00:00Z,1098.1423339844,1194.9918212891,1293.5815429688
453,2020-05-08T00:00:00Z,1098.0456542969,1178.1809082031,1255.5721435547
453,2020-05-09T00:00:00Z,1106.7272949219,1177.2800292969,1257.1741943359
453,2020-05-10T00:00:00Z,1103.6931152344,1185.6285400391,1267.9260253906
453,2020-05-11T00:00:00Z,1015.6521606445,1143.5260009766,1241.9616699219
453,2020-05-12T00:00:00Z,1030.1402587891,1138.2158203125,1263.4533691406
453,2020-05-13T00:00:00Z,994.5892333984,1136.8601074219,1234.046875
453,2020-05-14T00:00:00Z,980.3872070312,1137.8555908203,1241.3039550781
453,2020-05-15T00:00:00Z,1016.5643310547,1148.6661376953,1280.6187744141
453,2020-05-16T00:00:00Z,1003.0807495117,1149.5015869141,1281.0946044922
502,2020-05-03T00:00:00Z,1038.0899658203,1092.4750976562,1148.9871826172
502,2020-05-04T00:00:00Z,1033.6135253906,1085.7668457031,1159.6090087891
502,2020-05-05T00:00:00Z,1027.2873535156,1076.5814208984,1156.7076416016
502,2020-05-06T00:00:00Z,992.6311645508,1070.2678222656,1136.1295166016
502,2020-05-07T00:00:00Z,969.9341430664,1069.3605957031,1159.2944335938
502,2020-05-08T00:00:00Z,988.0257568359,1083.9772949219,1167.1589355469
502,2020-05-09T00:00:00Z,986.5753173828,1086.4230957031,1145.5577392578
502,2020-05-10T00:00:00Z,983.3707885742,1079.5198974609,1166.7015380859
502,2020-05-11T00:00:00Z,912.2077026367,1034.2141113281,1165.130859375
502,2020-05-12T00:00:00Z,925.4531860352,1051.0515136719,1168.0330810547
502,2020-05-13T00:00:00Z,884.6968383789,1048.8850097656,1147.6979980469
502,2020-05-14T00:00:00Z,870.5067749023,1021.9703979492,1199.7935791016
502,2020-05-15T00:00:00Z,899.0834960938,1043.5045166016,1171.7465820312
502,2020-05-16T00:00:00Z,899.1099853516,1035.7395019531,1150.984375
302,2020-05-03T00:00:00Z,1103.802734375,1152.8636474609,1204.6389160156
302,2020-05-04T00:00:00Z,1081.8981933594,1135.5809326172,1186.6735839844
302,2020-05-05T00:00:00Z,1048.7891845703,1138.0776367188,1202.2825927734
302,2020-05-06T00:00:00Z,1032.3980712891,1143.7434082031,1203.2481689453
302,2020-05-07T00:00:00Z,1024.3337402344,1130.2036132812,1209.3471679688
302,2020-05-08T00:00:00Z,1059.5192871094,1141.2191162109,1212.8127441406
302,2020-05-09T00:00:00Z,1042.1292724609,1132.5543212891,1233.6086425781
302,2020-05-10T00:00:00Z,1065.10546875,1139.4497070312,1208.7569580078
302,2020-05-11T00:00:00Z,962.5160522461,1083.5122070312,1187.2598876953
302,2020-05-12T00:00:00Z,979.9083251953,1083.7791748047,1200.4377441406
302,2020-05-13T00:00:00Z,953.2537231445,1086.8443603516,1197.5224609375
302,2020-05-14T00:00:00Z,931.510559082,1086.5549316406,1215.4371337891
302,2020-05-15T00:00:00Z,979.155456543,1090.2901611328,1223.1058349609
302,2020-05-16T00:00:00Z,1001.5751342773,1106.40234375,1215.0201416016
364,2020-05-03T00:00:00Z,1097.484375,1154.0567626953,1194.623046875
364,2020-05-04T00:00:00Z,1075.0415039062,1129.5921630859,1185.3425292969
364,2020-05-05T00:00:00Z,1041.6829833984,1128.1018066406,1212.0541992188
364,2020-05-06T00:00:00Z,1043.2435302734,1129.6013183594,1213.6810302734
364,2020-05-07T00:00:00Z,1062.2215576172,1149.4777832031,1218.0731201172
364,2020-05-08T00:00:00Z,1035.3702392578,1133.4440917969,1206.66015625
364,2020-05-09T00:00:00Z,1058.7890625,1133.3859863281,1237.1394042969
364,2020-05-10T00:00:00Z,1022.1543579102,1127.7772216797,1192.9995117188
364,2020-05-11T00:00:00Z,932.9749145508,1079.3997802734,1201.0477294922
364,2020-05-12T00:00:00Z,937.5358886719,1072.0069580078,1192.8096923828
364,2020-05-13T00:00:00Z,951.4440917969,1083.0751953125,1180.1744384766
364,2020-05-14T00:00:00Z,958.9621582031,1077.9232177734,1197.1837158203
364,2020-05-15T00:00:00Z,927.9047851562,1072.9598388672,1180.9213867188
364,2020-05-16T00:00:00Z,966.6443481445,1088.0145263672,1167.1904296875
224,2020-05-03T00:00:00Z,918.0839233398,963.7948608398,1006.6806640625
224,2020-05-04T00:00:00Z,915.8212890625,959.0321655273,1027.6098632812
224,2020-05-05T00:00:00Z,894.2698974609,953.4750366211,994.7938232422
224,2020-05-06T00:00:00Z,882.2919311523,948.4415283203,1028.2644042969
224,2020-05-07T00:00:00Z,865.0631713867,953.901184082,1008.3123168945
224,2020-05-08T00:00:00Z,891.1851196289,956.7908935547,1034.1923828125
224,2020-05-09T00:00:00Z,873.53125,945.2512817383,1015.0871582031
224,2020-05-10T00:00:00Z,882.4603271484,960.7824707031,1043.0445556641
224,2020-05-11T00:00:00Z,844.8927612305,937.8595581055,1005.2628173828
224,2020-05-12T00:00:00Z,834.7349243164,932.7721557617,1016.8519897461
224,2020-05-13T00:00:00Z,833.715637207,936.1672363281,1021.5290527344
224,2020-05-14T00:00:00Z,847.4465332031,939.1684570312,1034.9974365234
224,2020-05-15T00:00:00Z,866.2757568359,928.4940185547,1020.8972167969
224,2020-05-16T00:00:00Z,850.3289794922,931.692565918,993.2079467773
505,2020-05-03T00:00:00Z,1092.5780029297,1134.8608398438,1176.5340576172
505,2020-05-04T00:00:00Z,1067.0958251953,1118.6921386719,1169.2965087891
505,2020-05-05T00:00:00Z,1036.1915283203,1116.2044677734,1193.4305419922
505,2020-05-06T00:00:00Z,982.4967041016,1117.9281005859,1195.0924072266
505,2020-05-07T00:00:00Z,1042.9095458984,1112.9699707031,1188.4642333984
505,2020-05-08T00:00:00Z,1055.8713378906,1122.3818359375,1199.6177978516
505,2020-05-09T00:00:00Z,1015.2401733398,1115.5926513672,1237.3570556641
505,2020-05-10T00:00:00Z,1037.0570068359,1127.0034179688,1203.3758544922
505,2020-05-11T00:00:00Z,933.8649902344,1064.0798339844,1197.6599121094
505,2020-05-12T00:00:00Z,904.3826904297,1074.6773681641,1209.7973632812
505,2020-05-13T00:00:00Z,868.4350585938,1064.6098632812,1211.4250488281
505,2020-05-14T00:00:00Z,910.9252929688,1062.4871826172,1176.0874023438
505,2020-05-15T00:00:00Z,934.4367675781,1093.8953857422,1250.6781005859
505,2020-05-16T00:00:00Z,928.5540161133,1085.6375732422,1189.671875
496,2020-05-03T00:00:00Z,1113.3880615234,1153.7858886719,1202.8698730469
496,2020-05-04T00:00:00Z,1085.3100585938,1145.2978515625,1185.7315673828
496,2020-05-05T00:00:00Z,1068.1583251953,1135.9543457031,1225.9011230469
496,2020-05-06T00:00:00Z,1068.3121337891,1137.9273681641,1210.0345458984
496,2020-05-07T00:00:00Z,1065.0539550781,1140.5864257812,1230.5544433594
496,2020-05-08T00:00:00Z,1040.1743164062,1142.2561035156,1228.8150634766
496,2020-05-09T00:00:00Z,1043.6220703125,1140.7725830078,1254.6232910156
496,2020-05-10T00:00:00Z,1061.8121337891,1141.8883056641,1230.7368164062
496,2020-05-11T00:00:00Z,986.7423706055,1106.6372070312,1208.1848144531
496,2020-05-12T00:00:00Z,1007.1760864258,1099.5968017578,1227.6203613281
496,2020-05-13T00:00:00Z,968.2974243164,1093.4821777344,1205.1904296875
496,2020-05-14T00:00:00Z,972.0831298828,1098.0645751953,1220.2651367188
496,2020-05-15T00:00:00Z,955.9881591797,1099.9567871094,1243.3825683594
496,2020-05-16T00:00:00Z,1006.0222167969,1085.6121826172,1204.9616699219
218,2020-05-03T00:00:00Z,1063.8868408203,1126.3605957031,1188.8704833984
218,2020-05-04T00:00:00Z,1023.1019897461,1111.7269287109,1177.837890625
218,2020-05-05T00:00:00Z,1032.6672363281,1119.6284179688,1186.2962646484
218,2020-05-06T00:00:00Z,1012.2420043945,1120.8310546875,1212.4663085938
218,2020-05-07T00:00:00Z,999.3444824219,1102.2600097656,1203.1271972656
218,2020-05-08T00:00:00Z,1020.231262207,1099.8302001953,1178.1118164062
218,2020-05-09T00:00:00Z,1032.1108398438,1116.4396972656,1216.0643310547
218,2020-05-10T00:00:00Z,1029.3187255859,1109.7014160156,1221.2377929688
218,2020-05-11T00:00:00Z,956.6885986328,1055.1322021484,1195.2648925781
218,2020-05-12T00:00:00Z,935.662109375,1073.90234375,1206.3452148438
218,2020-05-13T00:00:00Z,910.5390014648,1066.3338623047,1199.744140625
218,2020-05-14T00:00:00Z,923.2860107422,1068.9077148438,1178.1881103516
218,2020-05-15T00:00:00Z,948.5687255859,1058.6401367188,1161.8735351562
218,2020-05-16T00:00:00Z,958.8760375977,1078.3093261719,1201.4031982422
61,2020-05-03T00:00:00Z,1084.8391113281,1137.5714111328,1178.5675048828
61,2020-05-04T00:00:00Z,1061.4720458984,1110.8576660156,1193.2679443359
61,2020-05-05T00:00:00Z,1054.5883789062,1107.9508056641,1173.8612060547
61,2020-05-06T00:00:00Z,1045.6635742188,1109.6907958984,1184.0194091797
61,2020-05-07T00:00:00Z,1052.2797851562,1118.9584960938,1221.1297607422
61,2020-05-08T00:00:00Z,1028.1398925781,1095.7454833984,1161.1391601562
61,2020-05-09T00:00:00Z,1034.0246582031,1103.2772216797,1194.7325439453
61,2020-05-10T00:00:00Z,1037.8771972656,1107.8538818359,1191.3996582031
61,2020-05-11T00:00:00Z,946.6853027344,1055.2768554688,1136.0358886719
61,2020-05-12T00:00:00Z,935.6948852539,1076.1204833984,1172.2751464844
61,2020-05-13T00:00:00Z,916.1090698242,1033.4764404297,1160.2131347656
61,2020-05-14T00:00:00Z,898.6156616211,1027.1647949219,1127.7232666016
61,2020-05-15T00:00:00Z,882.3715209961,1043.0612792969,1166.1572265625
61,2020-05-16T00:00:00Z,887.9087524414,1041.0734863281,1216.7508544922
27,2020-05-03T00:00:00Z,1112.6818847656,1165.9035644531,1217.3111572266
27,2020-05-04T00:00:00Z,1095.1622314453,1148.5794677734,1201.806640625
27,2020-05-05T00:00:00Z,1047.3062744141,1155.0225830078,1217.3864746094
27,2020-05-06T00:00:00Z,1069.1096191406,1151.9421386719,1216.08984375
27,2020-05-07T00:00:00Z,1058.5289306641,1142.6552734375,1224.8773193359
27,2020-05-08T00:00:00Z,1086.7905273438,1150.4838867188,1257.9240722656
27,2020-05-09T00:00:00Z,1086.5299072266,1145.6611328125,1242.1375732422
27,2020-05-10T00:00:00Z,1038.4213867188,1152.4416503906,1259.6296386719
27,2020-05-11T00:00:00Z,965.6463623047,1091.1846923828,1198.9816894531
27,2020-05-12T00:00:00Z,953.4310302734,1092.0350341797,1205.3759765625
27,2020-05-13T00:00:00Z,994.3792114258,1097.1215820312,1185.9306640625
27,2020-05-14T00:00:00Z,976.2408447266,1091.6300048828,1203.2319335938
27,2020-05-15T00:00:00Z,968.8164672852,1082.7542724609,1206.9488525391
27,2020-05-16T00:00:00Z,991.6314697266,1093.1877441406,1202.5811767578
477,2020-05-03T00:00:00Z,1387.3424072266,1437.9702148438,1487.9405517578
477,2020-05-04T00:00:00Z,1299.8138427734,1408.0900878906,1512.8088378906
477,2020-05-05T00:00:00Z,1313.6551513672,1408.1184082031,1502.0373535156
477,2020-05-06T00:00:00Z,1329.0770263672,1405.041015625,1504.9083251953
477,2020-05-07T00:00:00Z,1313.3098144531,1397.7990722656,1466.5697021484
477,2020-05-08T00:00:00Z,1299.3244628906,1416.3532714844,1521.0700683594
477,2020-05-09T00:00:00Z,1322.0555419922,1417.28515625,1528.4063720703
477,2020-05-10T00:00:00Z,1241.892578125,1392.6414794922,1518.9357910156
477,2020-05-11T00:00:00Z,1209.6075439453,1366.4914550781,1494.6689453125
477,2020-05-12T00:00:00Z,1233.2342529297,1371.1052246094,1449.4428710938
477,2020-05-13T00:00:00Z,1243.2633056641,1370.4898681641,1470.08984375
477,2020-05-14T00:00:00Z,1236.9802246094,1366.7595214844,1466.6079101562
477,2020-05-15T00:00:00Z,1218.8913574219,1371.6484375,1465.5208740234
477,2020-05-16T00:00:00Z,1265.4456787109,1368.1229248047,1460.8120117188
286,2020-05-03T00:00:00Z,1121.0670166016,1188.3482666016,1229.5711669922
286,2020-05-04T00:00:00Z,1091.6339111328,1158.0354003906,1240.6820068359
286,2020-05-05T00:00:00Z,1096.2164306641,1170.8825683594,1271.70703125
286,2020-05-06T00:00:00Z,1095.6101074219,1165.7182617188,1229.9285888672
286,2020-05-07T00:00:00Z,1079.6364746094,1174.4753417969,1258.2077636719
286,2020-05-08T00:00:00Z,1098.3811035156,1183.0959472656,1301.7044677734
286,2020-05-09T00:00:00Z,1082.970703125,1172.4875488281,1254.7359619141
286,2020-05-10T00:00:00Z,1073.9426269531,1169.1533203125,1262.0577392578
286,2020-05-11T00:00:00Z,981.1443481445,1111.7465820312,1212.8939208984
286,2020-05-12T00:00:00Z,988.4100952148,1104.8291015625,1228.6223144531
286,2020-05-13T00:00:00Z,969.0130004883,1113.46484375,1207.6293945312
286,2020-05-14T00:00:00Z,969.9365234375,1101.7023925781,1239.3854980469
286,2020-05-15T00:00:00Z,983.086730957,1096.4421386719,1196.4083251953
286,2020-05-16T00:00:00Z,961.1734619141,1102.6237792969,1306.4454345703
26,2020-05-03T00:00:00Z,1310.9934082031,1346.1391601562,1409.4188232422
26,2020-05-04T00:00:00Z,1266.9411621094,1329.2340087891,1390.2309570312
26,2020-05-05T00:00:00Z,1252.8460693359,1317.2722167969,1415.4937744141
26,2020-05-06T00:00:00Z,1262.373046875,1324.8272705078,1457.173828125
26,2020-05-07T00:00:00Z,1225.6065673828,1318.5659179688,1404.3861083984
26,2020-05-08T00:00:00Z,1255.9302978516,1315.7138671875,1399.6212158203
26,2020-05-09T00:00:00Z,1251.1401367188,1337.5447998047,1432.2318115234
26,2020-05-10T00:00:00Z,1238.0502929688,1314.9458007812,1421.572265625
26,2020-05-11T00:00:00Z,1148.4639892578,1286.7727050781,1393.1602783203
26,2020-05-12T00:00:00Z,1099.3380126953,1261.216796875,1400.4753417969
26,2020-05-13T00:00:00Z,1160.0922851562,1262.2266845703,1427.6246337891
26,2020-05-14T00:00:00Z,1142.3823242188,1279.2470703125,1390.4055175781
26,2020-05-15T00:00:00Z,1094.8308105469,1262.9711914062,1365.5190429688
26,2020-05-16T00:00:00Z,1092.8137207031,1268.7110595703,1391.6671142578
227,2020-05-03T00:00:00Z,1349.4813232422,1397.8311767578,1469.0061035156
227,2020-05-04T00:00:00Z,1313.2370605469,1382.3566894531,1491.4405517578
227,2020-05-05T00:00:00Z,1296.8952636719,1367.4333496094,1438.3488769531
227,2020-05-06T00:00:00Z,1318.6075439453,1388.6423339844,1500.3522949219
227,2020-05-07T00:00:00Z,1314.8043212891,1376.2604980469,1475.5009765625
227,2020-05-08T00:00:00Z,1274.5628662109,1378.2457275391,1446.3505859375
227,2020-05-09T00:00:00Z,1271.6295166016,1383.2744140625,1497.4622802734
227,2020-05-10T00:00:00Z,1286.93359375,1378.2799072266,1462.296875
227,2020-05-11T00:00:00Z,1233.2593994141,1343.4406738281,1499.0244140625
227,2020-05-12T00:00:00Z,1189.0864257812,1346.0444335938,1507.7626953125
227,2020-05-13T00:00:00Z,1209.8515625,1344.15625,1496.9543457031
227,2020-05-14T00:00:00Z,1190.5832519531,1347.4588623047,1479.2989501953
227,2020-05-15T00:00:00Z,1266.2092285156,1366.7972412109,1480.3963623047
227,2020-05-16T00:00:00Z,1222.8482666016,1353.7707519531,1443.6947021484
548,2020-05-03T00:00:00Z,1104.5831298828,1148.2036132812,1188.1564941406
548,2020-05-04T00:00:00Z,1080.4495849609,1136.0858154297,1206.5948486328
548,2020-05-05T00:00:00Z,1051.8188476562,1118.8464355469,1218.1881103516
548,2020-05-06T00:00:00Z,1069.4205322266,1129.4571533203,1204.8383789062
548,2020-05-07T00:00:00Z,1074.5798339844,1140.9252929688,1223.9353027344
548,2020-05-08T00:00:00Z,1033.2092285156,1136.4616699219,1226.1866455078
548,2020-05-09T00:00:00Z,1053.0616455078,1145.2164306641,1249.3084716797
548,2020-05-10T00:00:00Z,1065.5397949219,1134.0537109375,1197.6774902344
548,2020-05-11T00:00:00Z,972.3732299805,1077.0037841797,1200.6267089844
548,2020-05-12T00:00:00Z,979.4953613281,1097.4733886719,1198.2315673828
548,2020-05-13T00:00:00Z,990.1082763672,1085.7120361328,1219.0643310547
548,2020-05-14T00:00:00Z,977.5060424805,1088.4060058594,1193.3095703125
548,2020-05-15T00:00:00Z,959.5124511719,1096.5703125,1226.8460693359
548,2020-05-16T00:00:00Z,934.2835693359,1089.6690673828,1227.0960693359
326,2020-05-03T00:00:00Z,1101.0772705078,1138.4521484375,1178.6737060547
326,2020-05-04T00:00:00Z,1068.8355712891,1125.8045654297,1187.4049072266
326,2020-05-05T00:00:00Z,1041.6534423828,1116.0559082031,1181.1018066406
326,2020-05-06T00:00:00Z,1072.7215576172,1130.0766601562,1207.1220703125
326,2020-05-07T00:00:00Z,1054.3135986328,1133.6486816406,1217.5922851562
326,2020-05-08T00:00:00Z,1018.2834472656,1131.6260986328,1222.0965576172
326,2020-05-09T00:00:00Z,1028.4479980469,1122.1923828125,1204.4436035156
326,2020-05-10T00:00:00Z,1046.2796630859,1131.4962158203,1224.7375488281
326,2020-05-11T00:00:00Z,955.7471313477,1093.9644775391,1211.1092529297
326,2020-05-12T00:00:00Z,941.4090576172,1068.9796142578,1194.3723144531
326,2020-05-13T00:00:00Z,899.8648681641,1092.6560058594,1193.5640869141
326,2020-05-14T00:00:00Z,921.0751953125,1076.298828125,1219.6348876953
326,2020-05-15T00:00:00Z,965.2465820312,1074.3408203125,1216.2105712891
326,2020-05-16T00:00:00Z,935.8571166992,1086.1512451172,1218.6102294922
147,2020-05-03T00:00:00Z,-241.3453369141,-51.3451118469,103.0799331665
147,2020-05-04T00:00:00Z,-400.2880554199,-140.1025390625,122.6146392822
147,2020-05-05T00:00:00Z,-339.8303222656,-174.5296478271,32.8287200928
147,2020-05-06T00:00:00Z,-407.2922363281,-191.4845275879,201.1891479492
147,2020-05-07T00:00:00Z,-415.7444152832,-207.3868865967,194.4202880859
147,2020-05-08T00:00:00Z,-406.482421875,-214.9718017578,163.7026672363
147,2020-05-09T00:00:00Z,-494.8628540039,-233.7311096191,16.9634094238
147,2020-05-10T00:00:00Z,-451.4926147461,-247.2153625488,97.4015045166
147,2020-05-11T00:00:00Z,-431.1893920898,-243.6796569824,283.9894104004
147,2020-05-12T00:00:00Z,-627.8706054688,-283.9098815918,216.0682220459
147,2020-05-13T00:00:00Z,-578.8157958984,-254.1301727295,173.2069854736
147,2020-05-14T00:00:00Z,-504.059387207,-292.7670898438,487.3278198242
147,2020-05-15T00:00:00Z,-508.850189209,-299.6160888672,69.0409851074
147,2020-05-16T00:00:00Z,-573.2204589844,-332.3723449707,36.8776855469
455,2020-05-03T00:00:00Z,1158.7854003906,1189.7264404297,1236.5026855469
455,2020-05-04T00:00:00Z,1111.0538330078,1179.6990966797,1219.4001464844
455,2020-05-05T00:00:00Z,1089.8540039062,1166.5001220703,1301.685546875
455,2020-05-06T00:00:00Z,1091.8607177734,1174.5749511719,1272.5144042969
455,2020-05-07T00:00:00Z,1111.3070068359,1183.5723876953,1269.0134277344
455,2020-05-08T00:00:00Z,1064.1010742188,1167.7497558594,1223.484375
455,2020-05-09T00:00:00Z,1109.37109375,1173.5915527344,1264.4313964844
455,2020-05-10T00:00:00Z,1096.9774169922,1182.9543457031,1239.5209960938
455,2020-05-11T00:00:00Z,1012.8284912109,1115.2332763672,1231.6231689453
455,2020-05-12T00:00:00Z,993.0064697266,1102.1370849609,1210.955078125
455,2020-05-13T00:00:00Z,989.4477539062,1111.8135986328,1239.130859375
455,2020-05-14T00:00:00Z,1005.8075561523,1123.2008056641,1218.8720703125
455,2020-05-15T00:00:00Z,955.505859375,1111.0511474609,1221.1884765625
455,2020-05-16T00:00:00Z,1034.3366699219,1129.5131835938,1218.5018310547
381,2020-05-03T00:00:00Z,1116.6337890625,1160.1619873047,1213.8784179688
381,2020-05-04T00:00:00Z,1069.2186279297,1139.1965332031,1212.8226318359
381,2020-05-05T00:00:00Z,1046.4962158203,1162.7053222656,1247.3182373047
381,2020-05-06T00:00:00Z,1051.1170654297,1141.5031738281,1208.5258789062
381,2020-05-07T00:00:00Z,1063.9753417969,1146.3317871094,1225.3894042969
381,2020-05-08T00:00:00Z,1061.4376220703,1152.5640869141,1238.9005126953
