,Date,Country,City,Specie,count,min,max,median,variance
159,1/4/2020,PR,San Juan,pm25,24,15.0,56.0,24.0,1351.23
160,1/7/2020,PR,San Juan,pm25,5,20.0,25.0,22.0,63.0
161,2/28/2020,PR,San Juan,pm25,8,3.0,102.0,43.0,9862.68
162,3/3/2020,PR,San Juan,pm25,5,46.0,158.0,59.0,20923.0
163,3/7/2020,PR,San Juan,pm25,6,3.0,176.0,33.0,44312.0
164,2/17/2020,PR,San Juan,pm25,13,2.0,92.0,14.0,7009.36
165,2/16/2020,PR,San Juan,pm25,13,4.0,199.0,25.0,26556.0
166,3/1/2020,PR,San Juan,pm25,9,7.0,205.0,58.0,38050.0
167,3/5/2020,PR,San Juan,pm25,11,12.0,191.0,28.0,48224.7
168,3/6/2020,PR,San Juan,pm25,4,24.0,153.0,36.0,33922.5
169,1/2/2020,PR,San Juan,pm25,14,2.0,41.0,14.0,876.1
170,1/6/2020,PR,San Juan,pm25,19,4.0,59.0,14.0,1681.52
171,1/18/2020,PR,San Juan,pm25,19,14.0,584.0,36.0,466415.0
172,2/27/2020,PR,San Juan,pm25,4,23.0,155.0,67.0,32415.8
173,2/14/2020,PR,San Juan,pm25,6,1.0,190.0,78.0,72696.0
174,3/2/2020,PR,San Juan,pm25,7,1.0,171.0,119.0,37048.1
175,3/4/2020,PR,San Juan,pm25,10,19.0,224.0,64.0,40262.7
176,3/8/2020,PR,San Juan,pm25,13,6.0,213.0,58.0,43317.7
177,3/9/2020,PR,San Juan,pm25,6,24.0,67.0,48.0,2427.0
178,12/30/2019,PR,San Juan,pm25,20,9.0,76.0,34.0,4380.5
179,12/31/2019,PR,San Juan,pm25,23,5.0,66.0,19.0,2884.19
180,1/3/2020,PR,San Juan,pm25,17,1.0,51.0,16.0,1366.1
181,1/17/2020,PR,San Juan,pm25,8,3.0,23.0,11.0,494.11
182,2/15/2020,PR,San Juan,pm25,13,7.0,148.0,18.0,16855.0
183,2/29/2020,PR,San Juan,pm25,12,4.0,101.0,43.0,10880.6
184,1/1/2020,PR,San Juan,pm25,20,5.0,191.0,45.0,40055.9
185,1/5/2020,PR,San Juan,pm25,18,6.0,36.0,25.0,572.94
1376,1/28/2020,CA,Hamilton,pm25,65,5.0,38.0,13.0,315.29
1377,1/29/2020,CA,Hamilton,pm25,80,5.0,74.0,25.0,3610.57
1378,4/8/2020,CA,Hamilton,pm25,90,17.0,57.0,34.0,1147.49
1379,1/7/2020,CA,Hamilton,pm25,95,9.0,53.0,30.0,1260.05
1380,4/1/2020,CA,Hamilton,pm25,86,5.0,68.0,21.0,2084.91
1381,4/3/2020,CA,Hamilton,pm25,80,5.0,46.0,17.0,858.17
1382,4/12/2020,CA,Hamilton,pm25,91,21.0,76.0,42.0,1420.85
1383,4/23/2020,CA,Hamilton,pm25,88,13.0,55.0,25.0,624.95
1384,1/8/2020,CA,Hamilton,pm25,68,5.0,42.0,13.0,1405.8
1385,1/18/2020,CA,Hamilton,pm25,85,9.0,57.0,25.0,1406.95
1386,3/27/2020,CA,Hamilton,pm25,78,5.0,72.0,30.0,3734.91
1387,4/2/2020,CA,Hamilton,pm25,91,5.0,38.0,17.0,813.77
1388,1/1/2020,CA,Hamilton,pm25,93,5.0,63.0,17.0,1668.0
1389,1/26/2020,CA,Hamilton,pm25,89,5.0,55.0,30.0,1287.98
1390,3/14/2020,CA,Hamilton,pm25,67,9.0,34.0,17.0,430.91
1391,3/22/2020,CA,Hamilton,pm25,78,9.0,34.0,17.0,377.12
1392,3/23/2020,CA,Hamilton,pm25,94,17.0,80.0,50.0,1861.9
1393,3/28/2020,CA,Hamilton,pm25,85,13.0,65.0,25.0,1506.24
1394,4/17/2020,CA,Hamilton,pm25,89,13.0,46.0,30.0,739.21
1395,1/22/2020,CA,Hamilton,pm25,85,25.0,85.0,50.0,770.47
1396,3/9/2020,CA,Hamilton,pm25,70,13.0,63.0,38.0,2544.22
1397,4/5/2020,CA,Hamilton,pm25,85,5.0,59.0,25.0,3342.42
1398,4/14/2020,CA,Hamilton,pm25,71,9.0,46.0,17.0,834.63
1399,3/11/2020,CA,Hamilton,pm25,82,13.0,57.0,21.0,1575.11
1400,3/26/2020,CA,Hamilton,pm25,96,17.0,99.0,55.0,3189.88
1401,3/18/2020,CA,Hamilton,pm25,89,9.0,53.0,25.0,1228.6
1402,3/30/2020,CA,Hamilton,pm25,58,5.0,25.0,13.0,193.64
1403,4/10/2020,CA,Hamilton,pm25,52,5.0,25.0,9.0,217.86
1404,12/31/2019,CA,Hamilton,pm25,61,5.0,25.0,9.0,205.55
1405,1/15/2020,CA,Hamilton,pm25,84,17.0,57.0,30.0,1035.43
1406,3/16/2020,CA,Hamilton,pm25,92,9.0,61.0,21.0,1954.5
1407,3/24/2020,CA,Hamilton,pm25,95,9.0,85.0,38.0,2016.65
1408,4/15/2020,CA,Hamilton,pm25,85,9.0,34.0,21.0,366.87
1409,1/25/2020,CA,Hamilton,pm25,94,5.0,63.0,30.0,2142.64
1410,3/5/2020,CA,Hamilton,pm25,84,5.0,50.0,17.0,1270.24
1411,3/8/2020,CA,Hamilton,pm25,81,13.0,38.0,25.0,427.22
1412,2/13/2020,CA,Hamilton,pm25,82,5.0,72.0,57.0,4628.24
1413,2/15/2020,CA,Hamilton,pm25,91,13.0,42.0,25.0,483.88
1414,3/13/2020,CA,Hamilton,pm25,76,5.0,63.0,17.0,3895.92
1415,3/19/2020,CA,Hamilton,pm25,94,13.0,87.0,46.0,3979.94
1416,1/16/2020,CA,Hamilton,pm25,68,5.0,74.0,21.0,3718.3
1417,1/19/2020,CA,Hamilton,pm25,75,5.0,42.0,17.0,667.67
1418,3/12/2020,CA,Hamilton,pm25,81,9.0,59.0,25.0,1746.38
1419,4/28/2020,CA,Hamilton,pm25,59,21.0,65.0,34.0,1574.16
1420,2/11/2020,CA,Hamilton,pm25,95,17.0,65.0,42.0,1455.67
1421,4/9/2020,CA,Hamilton,pm25,79,5.0,70.0,17.0,4985.11
1422,1/10/2020,CA,Hamilton,pm25,93,9.0,72.0,30.0,2417.93
1423,1/23/2020,CA,Hamilton,pm25,86,46.0,85.0,63.0,844.05
1424,2/20/2020,CA,Hamilton,pm25,83,5.0,30.0,17.0,453.74
1425,1/6/2020,CA,Hamilton,pm25,82,5.0,34.0,17.0,405.0
1426,2/26/2020,CA,Hamilton,pm25,93,13.0,53.0,30.0,727.66
1427,4/6/2020,CA,Hamilton,pm25,90,5.0,74.0,17.0,1500.56
1428,4/18/2020,CA,Hamilton,pm25,95,25.0,70.0,42.0,765.51
1429,2/17/2020,CA,Hamilton,pm25,83,5.0,78.0,21.0,4360.19
1430,2/19/2020,CA,Hamilton,pm25,73,5.0,30.0,13.0,308.73
1431,4/13/2020,CA,Hamilton,pm25,86,5.0,72.0,25.0,3176.85
1432,4/16/2020,CA,Hamilton,pm25,87,9.0,46.0,21.0,610.04
1433,4/25/2020,CA,Hamilton,pm25,94,5.0,59.0,30.0,1355.02
1434,4/27/2020,CA,Hamilton,pm25,85,9.0,50.0,25.0,965.76
1435,1/11/2020,CA,Hamilton,pm25,94,5.0,65.0,21.0,1344.6
1436,1/17/2020,CA,Hamilton,pm25,77,9.0,42.0,21.0,1225.24
1437,2/1/2020,CA,Hamilton,pm25,95,21.0,76.0,57.0,1929.38
1438,2/22/2020,CA,Hamilton,pm25,83,17.0,53.0,38.0,824.96
1439,3/20/2020,CA,Hamilton,pm25,85,5.0,70.0,21.0,2067.74
1440,3/15/2020,CA,Hamilton,pm25,68,9.0,42.0,17.0,445.75
1441,1/21/2020,CA,Hamilton,pm25,81,9.0,57.0,21.0,1075.32
1442,2/7/2020,CA,Hamilton,pm25,79,9.0,38.0,13.0,503.64
1443,2/8/2020,CA,Hamilton,pm25,94,9.0,50.0,25.0,771.62
1444,2/27/2020,CA,Hamilton,pm25,75,5.0,17.0,9.0,112.32
1445,4/19/2020,CA,Hamilton,pm25,87,5.0,68.0,46.0,2753.35
1446,1/20/2020,CA,Hamilton,pm25,52,5.0,38.0,17.0,556.48
1447,3/1/2020,CA,Hamilton,pm25,88,17.0,53.0,34.0,894.46
1448,3/31/2020,CA,Hamilton,pm25,93,5.0,53.0,17.0,1223.66
1449,1/24/2020,CA,Hamilton,pm25,92,38.0,91.0,55.0,1386.04
1450,2/2/2020,CA,Hamilton,pm25,95,17.0,61.0,50.0,1115.84
1451,2/10/2020,CA,Hamilton,pm25,86,9.0,72.0,30.0,2104.62
1452,2/28/2020,CA,Hamilton,pm25,65,5.0,30.0,13.0,305.15
1453,3/4/2020,CA,Hamilton,pm25,82,9.0,42.0,25.0,761.99
1454,3/7/2020,CA,Hamilton,pm25,59,5.0,42.0,13.0,1119.06
1455,4/4/2020,CA,Hamilton,pm25,85,9.0,61.0,25.0,2709.17
1456,1/12/2020,CA,Hamilton,pm25,72,5.0,42.0,13.0,684.41
1457,1/27/2020,CA,Hamilton,pm25,72,5.0,30.0,13.0,280.27
1458,2/16/2020,CA,Hamilton,pm25,93,21.0,78.0,50.0,1341.38
1459,2/25/2020,CA,Hamilton,pm25,94,9.0,63.0,34.0,1419.44
1460,3/25/2020,CA,Hamilton,pm25,94,5.0,80.0,34.0,3769.96
1461,3/29/2020,CA,Hamilton,pm25,79,5.0,57.0,17.0,1651.79
1462,1/3/2020,CA,Hamilton,pm25,82,21.0,63.0,42.0,1058.3
1463,1/9/2020,CA,Hamilton,pm25,76,9.0,50.0,21.0,783.33
1464,3/21/2020,CA,Hamilton,pm25,72,5.0,50.0,13.0,1637.42
1465,4/24/2020,CA,Hamilton,pm25,88,9.0,61.0,25.0,1532.95
1466,4/26/2020,CA,Hamilton,pm25,90,9.0,63.0,30.0,1252.63
1467,1/13/2020,CA,Hamilton,pm25,94,17.0,89.0,42.0,2134.99
1468,2/24/2020,CA,Hamilton,pm25,91,25.0,85.0,53.0,1767.48
1469,2/29/2020,CA,Hamilton,pm25,80,9.0,42.0,17.0,368.86
1470,4/7/2020,CA,Hamilton,pm25,95,17.0,70.0,46.0,1892.54
1471,4/22/2020,CA,Hamilton,pm25,76,9.0,53.0,17.0,994.78
1472,1/31/2020,CA,Hamilton,pm25,96,17.0,68.0,42.0,1390.47
1473,3/2/2020,CA,Hamilton,pm25,61,13.0,61.0,34.0,1831.67
1474,3/6/2020,CA,Hamilton,pm25,85,9.0,59.0,25.0,1879.4
1475,3/17/2020,CA,Hamilton,pm25,88,9.0,78.0,53.0,4267.9
1476,1/4/2020,CA,Hamilton,pm25,77,5.0,38.0,17.0,809.38
1477,2/3/2020,CA,Hamilton,pm25,88,5.0,55.0,17.0,2265.85
1478,2/5/2020,CA,Hamilton,pm25,67,5.0,74.0,13.0,1031.33
1479,12/30/2019,CA,Hamilton,pm25,64,5.0,21.0,13.0,139.01
1480,2/23/2020,CA,Hamilton,pm25,80,25.0,55.0,38.0,460.75
1481,3/10/2020,CA,Hamilton,pm25,91,5.0,63.0,25.0,2207.39
1482,4/20/2020,CA,Hamilton,pm25,83,5.0,55.0,21.0,1764.87
1483,4/21/2020,CA,Hamilton,pm25,68,5.0,30.0,13.0,286.1
1484,1/2/2020,CA,Hamilton,pm25,74,9.0,38.0,21.0,388.4
1485,2/4/2020,CA,Hamilton,pm25,75,5.0,30.0,13.0,244.89
1486,2/6/2020,CA,Hamilton,pm25,80,9.0,46.0,21.0,602.47
1487,2/12/2020,CA,Hamilton,pm25,93,21.0,57.0,42.0,1033.51
1488,2/21/2020,CA,Hamilton,pm25,92,13.0,50.0,30.0,776.79
1489,1/14/2020,CA,Hamilton,pm25,94,25.0,70.0,55.0,1149.77
1490,2/9/2020,CA,Hamilton,pm25,96,21.0,85.0,53.0,2220.1
1491,2/18/2020,CA,Hamilton,pm25,94,5.0,82.0,38.0,3975.26
1492,4/11/2020,CA,Hamilton,pm25,76,9.0,59.0,17.0,1904.23
1493,1/5/2020,CA,Hamilton,pm25,67,5.0,42.0,13.0,767.96
1494,1/30/2020,CA,Hamilton,pm25,83,13.0,50.0,25.0,1168.37
1495,2/14/2020,CA,Hamilton,pm25,74,5.0,42.0,17.0,663.89
1496,3/3/2020,CA,Hamilton,pm25,71,9.0,137.0,53.0,9299.54
2071,1/26/2020,CA,Calgary,pm25,92,5.0,64.0,21.0,3308.2
2072,3/1/2020,CA,Calgary,pm25,92,3.0,39.0,15.0,667.85
2073,4/16/2020,CA,Calgary,pm25,92,4.0,53.0,13.0,1133.52
2074,12/30/2019,CA,Calgary,pm25,82,1.0,54.0,13.0,1620.33
2075,1/6/2020,CA,Calgary,pm25,85,1.0,35.0,9.0,648.1
2076,1/13/2020,CA,Calgary,pm25,92,2.0,52.0,22.0,1618.29
2077,2/10/2020,CA,Calgary,pm25,84,1.0,43.0,12.0,1122.49
2078,3/22/2020,CA,Calgary,pm25,92,5.0,58.0,20.0,1438.45
2079,4/5/2020,CA,Calgary,pm25,92,17.0,56.0,33.0,724.25
2080,1/20/2020,CA,Calgary,pm25,83,2.0,112.0,16.0,8003.99
2081,2/13/2020,CA,Calgary,pm25,86,2.0,97.0,43.0,4859.2
2082,3/7/2020,CA,Calgary,pm25,89,3.0,81.0,19.0,2651.93
2083,3/27/2020,CA,Calgary,pm25,78,2.0,53.0,15.0,1498.14
2084,1/28/2020,CA,Calgary,pm25,92,5.0,73.0,20.0,3997.29
2085,2/14/2020,CA,Calgary,pm25,86,5.0,88.0,28.0,3653.38
2086,4/13/2020,CA,Calgary,pm25,80,6.0,56.0,17.0,1198.48
2087,4/21/2020,CA,Calgary,pm25,89,4.0,69.0,12.0,2495.82
2088,2/6/2020,CA,Calgary,pm25,86,2.0,57.0,7.0,1211.62
2089,12/31/2019,CA,Calgary,pm25,82,1.0,20.0,4.0,147.66
2090,1/30/2020,CA,Calgary,pm25,88,2.0,61.0,20.0,2860.76
2091,2/23/2020,CA,Calgary,pm25,92,10.0,55.0,30.0,1733.4
2092,4/10/2020,CA,Calgary,pm25,74,3.0,81.0,16.0,2389.52
2093,4/19/2020,CA,Calgary,pm25,92,2.0,76.0,9.0,2620.71
2094,2/5/2020,CA,Calgary,pm25,88,2.0,43.0,5.0,983.16
2095,2/27/2020,CA,Calgary,pm25,81,2.0,50.0,9.0,639.45
2096,3/29/2020,CA,Calgary,pm25,88,1.0,73.0,5.0,2706.24
2097,3/30/2020,CA,Calgary,pm25,92,5.0,89.0,41.0,5484.17
2098,1/17/2020,CA,Calgary,pm25,89,21.0,113.0,62.0,5493.61
2099,4/12/2020,CA,Calgary,pm25,76,2.0,28.0,11.0,387.78
2100,4/22/2020,CA,Calgary,pm25,92,3.0,58.0,17.0,2333.3
2101,2/2/2020,CA,Calgary,pm25,91,1.0,50.0,9.0,1016.56
2102,2/7/2020,CA,Calgary,pm25,86,4.0,49.0,13.0,837.59
2103,3/6/2020,CA,Calgary,pm25,92,5.0,112.0,31.0,6158.65
2104,1/2/2020,CA,Calgary,pm25,85,1.0,40.0,7.0,833.18
2105,1/8/2020,CA,Calgary,pm25,86,18.0,70.0,39.0,1333.57
2106,2/1/2020,CA,Calgary,pm25,78,1.0,22.0,4.0,208.92
2107,2/26/2020,CA,Calgary,pm25,87,3.0,72.0,13.0,2237.26
2108,1/16/2020,CA,Calgary,pm25,91,20.0,55.0,33.0,522.33
2109,2/3/2020,CA,Calgary,pm25,91,1.0,54.0,15.0,1714.14
2110,3/17/2020,CA,Calgary,pm25,92,5.0,85.0,23.0,5761.62
2111,4/24/2020,CA,Calgary,pm25,92,4.0,69.0,14.0,2245.08
2112,1/22/2020,CA,Calgary,pm25,92,1.0,65.0,7.0,1456.02
2113,1/25/2020,CA,Calgary,pm25,85,1.0,61.0,5.0,1191.71
2114,2/8/2020,CA,Calgary,pm25,79,7.0,74.0,20.0,1343.27
2115,2/11/2020,CA,Calgary,pm25,91,4.0,57.0,10.0,819.83
2116,3/31/2020,CA,Calgary,pm25,92,3.0,48.0,20.0,1023.94
2117,1/11/2020,CA,Calgary,pm25,86,29.0,112.0,60.0,2572.66
2118,1/14/2020,CA,Calgary,pm25,88,15.0,62.0,41.0,1506.16
2119,3/16/2020,CA,Calgary,pm25,91,3.0,76.0,23.0,2347.07
2120,2/17/2020,CA,Calgary,pm25,92,3.0,119.0,29.0,4788.19
2121,3/5/2020,CA,Calgary,pm25,86,3.0,61.0,20.0,2107.63
2122,4/2/2020,CA,Calgary,pm25,89,4.0,56.0,27.0,1309.5
2123,4/26/2020,CA,Calgary,pm25,90,1.0,75.0,9.0,3340.69
2124,4/25/2020,CA,Calgary,pm25,92,2.0,53.0,16.0,1778.74
2125,4/28/2020,CA,Calgary,pm25,47,3.0,49.0,9.0,576.27
2126,2/4/2020,CA,Calgary,pm25,89,2.0,60.0,7.0,2948.43
2127,2/12/2020,CA,Calgary,pm25,92,9.0,59.0,27.0,1796.7
2128,4/3/2020,CA,Calgary,pm25,89,14.0,35.0,24.0,294.51
2129,4/8/2020,CA,Calgary,pm25,83,3.0,43.0,11.0,537.35
2130,4/23/2020,CA,Calgary,pm25,92,3.0,55.0,10.0,1086.96
2131,2/25/2020,CA,Calgary,pm25,92,7.0,85.0,52.0,3910.93
2132,3/2/2020,CA,Calgary,pm25,48,4.0,24.0,8.0,344.66
2133,1/9/2020,CA,Calgary,pm25,76,8.0,67.0,21.0,2077.87
2134,1/29/2020,CA,Calgary,pm25,88,3.0,72.0,15.0,3755.21
2135,2/16/2020,CA,Calgary,pm25,92,3.0,64.0,11.0,1210.84
2136,3/4/2020,CA,Calgary,pm25,92,4.0,20.0,7.0,100.34
2137,3/8/2020,CA,Calgary,pm25,88,6.0,113.0,35.0,5124.72
2138,4/15/2020,CA,Calgary,pm25,92,5.0,52.0,18.0,1324.89
2139,1/15/2020,CA,Calgary,pm25,92,21.0,82.0,51.0,1824.12
2140,1/21/2020,CA,Calgary,pm25,73,3.0,91.0,25.0,5483.55
2141,3/10/2020,CA,Calgary,pm25,87,2.0,80.0,12.0,1977.92
2142,1/12/2020,CA,Calgary,pm25,88,5.0,49.0,19.0,1264.74
2143,2/21/2020,CA,Calgary,pm25,83,7.0,72.0,17.0,1976.05
2144,3/9/2020,CA,Calgary,pm25,91,2.0,68.0,11.0,3760.41
2145,3/11/2020,CA,Calgary,pm25,83,3.0,29.0,11.0,342.49
2146,3/18/2020,CA,Calgary,pm25,83,21.0,86.0,48.0,1269.06
2147,4/14/2020,CA,Calgary,pm25,92,5.0,34.0,11.0,348.81
2148,4/20/2020,CA,Calgary,pm25,89,3.0,40.0,8.0,622.47
2149,1/27/2020,CA,Calgary,pm25,91,1.0,60.0,9.0,2762.0
2150,2/24/2020,CA,Calgary,pm25,92,7.0,56.0,20.0,1277.26
2151,4/18/2020,CA,Calgary,pm25,86,1.0,49.0,13.0,1071.36
2152,1/4/2020,CA,Calgary,pm25,91,2.0,64.0,7.0,934.79
2153,1/24/2020,CA,Calgary,pm25,82,2.0,43.0,8.0,1239.82
2154,3/13/2020,CA,Calgary,pm25,92,4.0,43.0,17.0,934.75
2155,3/14/2020,CA,Calgary,pm25,86,7.0,49.0,23.0,877.1
2156,4/4/2020,CA,Calgary,pm25,89,12.0,78.0,34.0,1553.04
2157,4/27/2020,CA,Calgary,pm25,91,3.0,63.0,13.0,1814.13
2158,1/23/2020,CA,Calgary,pm25,83,1.0,148.0,23.0,5787.59
2159,2/18/2020,CA,Calgary,pm25,92,10.0,108.0,40.0,3810.78
2160,2/28/2020,CA,Calgary,pm25,88,3.0,62.0,21.0,2908.44
2161,2/29/2020,CA,Calgary,pm25,78,1.0,26.0,8.0,383.72
2162,3/20/2020,CA,Calgary,pm25,91,18.0,104.0,52.0,4235.56
2163,4/6/2020,CA,Calgary,pm25,92,7.0,85.0,32.0,3769.85
2164,2/19/2020,CA,Calgary,pm25,92,7.0,84.0,33.0,4632.59
2165,3/24/2020,CA,Calgary,pm25,92,8.0,57.0,18.0,929.8
2166,1/1/2020,CA,Calgary,pm25,82,2.0,55.0,15.0,1657.58
2167,1/18/2020,CA,Calgary,pm25,92,33.0,121.0,68.0,1690.79
2168,1/19/2020,CA,Calgary,pm25,88,3.0,105.0,74.0,10669.6
2169,2/20/2020,CA,Calgary,pm25,91,5.0,63.0,20.0,2086.74
2170,1/7/2020,CA,Calgary,pm25,91,10.0,105.0,45.0,5931.93
2171,3/3/2020,CA,Calgary,pm25,63,4.0,65.0,13.0,969.73
2172,3/12/2020,CA,Calgary,pm25,83,4.0,55.0,13.0,918.56
2173,3/25/2020,CA,Calgary,pm25,85,6.0,56.0,22.0,1446.45
2174,4/17/2020,CA,Calgary,pm25,92,5.0,53.0,14.0,980.76
2175,2/22/2020,CA,Calgary,pm25,84,7.0,53.0,16.0,1219.01
2176,3/15/2020,CA,Calgary,pm25,88,6.0,78.0,18.0,3460.24
2177,3/19/2020,CA,Calgary,pm25,83,18.0,75.0,36.0,1910.33
2178,4/1/2020,CA,Calgary,pm25,92,4.0,55.0,13.0,512.15
2179,4/9/2020,CA,Calgary,pm25,77,5.0,92.0,24.0,3308.92
2180,4/11/2020,CA,Calgary,pm25,80,1.0,65.0,9.0,648.95
2181,1/3/2020,CA,Calgary,pm25,88,1.0,62.0,17.0,2679.99
2182,1/10/2020,CA,Calgary,pm25,85,13.0,88.0,51.0,2531.57
2183,1/31/2020,CA,Calgary,pm25,88,4.0,63.0,15.0,2931.2
2184,2/15/2020,CA,Calgary,pm25,83,1.0,62.0,20.0,3500.43
2185,3/23/2020,CA,Calgary,pm25,92,9.0,121.0,43.0,5884.48
2186,3/26/2020,CA,Calgary,pm25,88,5.0,56.0,18.0,1136.32
2187,1/5/2020,CA,Calgary,pm25,89,2.0,52.0,8.0,1343.88
2188,2/9/2020,CA,Calgary,pm25,90,3.0,54.0,6.0,1299.61
2189,3/21/2020,CA,Calgary,pm25,76,9.0,86.0,17.0,4574.25
2190,3/28/2020,CA,Calgary,pm25,76,3.0,72.0,23.0,2498.9
2191,4/7/2020,CA,Calgary,pm25,89,6.0,43.0,21.0,760.06
2753,1/8/2020,CA,Winnipeg,pm25,24,7.0,21.0,8.0,184.93
2754,1/24/2020,CA,Winnipeg,pm25,24,13.0,24.0,20.0,130.85
2755,12/31/2019,CA,Winnipeg,pm25,24,8.0,48.0,16.0,1650.85
2756,1/7/2020,CA,Winnipeg,pm25,22,8.0,14.0,10.0,46.58
2757,1/10/2020,CA,Winnipeg,pm25,24,9.0,41.0,12.0,418.24
2758,1/11/2020,CA,Winnipeg,pm25,24,12.0,60.0,25.0,2416.52
2759,1/12/2020,CA,Winnipeg,pm25,24,8.0,13.0,9.0,16.07
2760,1/22/2020,CA,Winnipeg,pm25,24,15.0,51.0,39.0,1370.36
2761,1/25/2020,CA,Winnipeg,pm25,24,13.0,23.0,17.0,74.18
2762,1/26/2020,CA,Winnipeg,pm25,24,7.0,34.0,19.0,455.36
2763,2/2/2020,CA,Winnipeg,pm25,15,8.0,29.0,10.0,268.86
2764,1/14/2020,CA,Winnipeg,pm25,24,10.0,55.0,14.0,2063.75
2765,1/20/2020,CA,Winnipeg,pm25,24,13.0,42.0,18.0,583.46
2766,2/3/2020,CA,Winnipeg,pm25,10,8.0,28.0,15.0,353.78
2767,2/6/2020,CA,Winnipeg,pm25,25,8.0,34.0,11.0,416.9
2768,1/4/2020,CA,Winnipeg,pm25,24,17.0,35.0,21.0,332.75
2769,1/6/2020,CA,Winnipeg,pm25,24,7.0,53.0,12.0,926.09
2770,1/17/2020,CA,Winnipeg,pm25,24,10.0,20.0,13.0,95.2
2771,1/21/2020,CA,Winnipeg,pm25,24,19.0,37.0,22.0,345.49
2772,1/23/2020,CA,Winnipeg,pm25,24,14.0,24.0,16.0,91.58
2773,1/1/2020,CA,Winnipeg,pm25,24,25.0,54.0,38.0,1138.84
2774,1/2/2020,CA,Winnipeg,pm25,24,6.0,62.0,12.0,2963.48
2775,1/3/2020,CA,Winnipeg,pm25,22,8.0,38.0,16.0,679.65
2776,1/13/2020,CA,Winnipeg,pm25,24,15.0,70.0,38.0,2867.17
2777,1/18/2020,CA,Winnipeg,pm25,23,7.0,10.0,8.0,5.34
2778,1/19/2020,CA,Winnipeg,pm25,23,7.0,29.0,8.0,511.11
2779,2/1/2020,CA,Winnipeg,pm25,7,10.0,26.0,11.0,325.71
2780,2/7/2020,CA,Winnipeg,pm25,24,12.0,54.0,18.0,831.58
2781,2/10/2020,CA,Winnipeg,pm25,24,12.0,41.0,27.0,987.81
2782,1/28/2020,CA,Winnipeg,pm25,23,6.0,46.0,16.0,1353.0
2783,2/11/2020,CA,Winnipeg,pm25,24,10.0,19.0,14.0,77.1
2784,12/30/2019,CA,Winnipeg,pm25,27,7.0,13.0,8.0,23.45
2785,1/5/2020,CA,Winnipeg,pm25,24,8.0,29.0,13.0,431.72
2786,1/15/2020,CA,Winnipeg,pm25,24,8.0,20.0,14.0,133.02
2787,1/16/2020,CA,Winnipeg,pm25,22,15.0,54.0,30.0,1591.1
2788,1/30/2020,CA,Winnipeg,pm25,24,18.0,56.0,43.0,1249.49
2789,2/5/2020,CA,Winnipeg,pm25,24,9.0,33.0,19.0,315.63
2790,1/9/2020,CA,Winnipeg,pm25,23,8.0,20.0,10.0,116.56
2791,1/27/2020,CA,Winnipeg,pm25,24,5.0,20.0,6.0,155.05
2792,1/29/2020,CA,Winnipeg,pm25,24,6.0,37.0,15.0,740.42
2793,1/31/2020,CA,Winnipeg,pm25,24,10.0,31.0,17.0,383.41
2794,2/4/2020,CA,Winnipeg,pm25,24,12.0,18.0,15.0,29.28
2795,2/8/2020,CA,Winnipeg,pm25,24,13.0,52.0,18.0,767.81
2796,2/9/2020,CA,Winnipeg,pm25,24,19.0,39.0,31.0,329.98
3690,1/20/2020,CA,Halifax,pm25,46,5.0,56.0,13.0,544.81
3691,1/29/2020,CA,Halifax,pm25,46,2.0,20.0,8.0,193.88
3692,2/19/2020,CA,Halifax,pm25,46,4.0,29.0,13.0,288.74
3693,2/21/2020,CA,Halifax,pm25,46,14.0,42.0,18.0,432.66
3694,2/24/2020,CA,Halifax,pm25,46,21.0,61.0,45.0,1099.25
3695,3/7/2020,CA,Halifax,pm25,45,12.0,18.0,15.0,21.64
3696,1/7/2020,CA,Halifax,pm25,46,9.0,33.0,20.0,295.54
3697,1/14/2020,CA,Halifax,pm25,46,10.0,42.0,24.0,477.55
3698,2/16/2020,CA,Halifax,pm25,46,13.0,45.0,26.0,895.38
3699,3/26/2020,CA,Halifax,pm25,46,6.0,43.0,14.0,1346.05
3700,4/8/2020,CA,Halifax,pm25,46,8.0,22.0,17.0,144.83
3701,1/15/2020,CA,Halifax,pm25,46,15.0,34.0,19.0,188.47
3702,1/23/2020,CA,Halifax,pm25,46,10.0,44.0,20.0,647.44
3703,3/3/2020,CA,Halifax,pm25,27,19.0,56.0,40.0,1098.72
3704,4/18/2020,CA,Halifax,pm25,46,16.0,40.0,25.0,323.77
3705,2/1/2020,CA,Halifax,pm25,46,4.0,42.0,23.0,1266.85
3706,2/14/2020,CA,Halifax,pm25,44,7.0,23.0,13.0,191.21
3707,1/4/2020,CA,Halifax,pm25,46,14.0,59.0,31.0,1063.09
3708,1/11/2020,CA,Halifax,pm25,46,24.0,52.0,39.0,526.11
3709,4/17/2020,CA,Halifax,pm25,46,15.0,30.0,18.0,152.16
3710,1/10/2020,CA,Halifax,pm25,46,9.0,55.0,27.0,1471.38
3711,1/13/2020,CA,Halifax,pm25,46,8.0,29.0,17.0,424.66
3712,3/1/2020,CA,Halifax,pm25,46,11.0,34.0,15.0,356.64
3713,3/16/2020,CA,Halifax,pm25,37,8.0,15.0,11.0,39.67
3714,3/31/2020,CA,Halifax,pm25,46,6.0,33.0,22.0,907.38
3715,4/21/2020,CA,Halifax,pm25,46,18.0,48.0,23.0,481.61
