Date,Country,City,Specie,count,min,max,median,variance,Pop,Lat,Long
1/1/2020,US,Las Vegas,pm25,138,6.0,268,47.0,34725.2,623747,36.17497,-115.13722
1/1/2020,CN,Qinhuangdao,pm25,175,53.0,211,97.0,7068.64,759718,39.931670000000004,119.58833
1/1/2020,CN,Shijiazhuang,pm25,601,93.0,200,155.0,3075.38,2834942,38.04139,114.47861
1/1/2020,CN,Shantou,pm25,264,34.0,152,65.0,6819.12,5329024,23.36814,116.71479
1/1/2020,CN,Zhengzhou,pm25,400,17.0,172,132.0,11121.2,4253913,34.75778,113.64861
1/1/2020,CN,Nanjing,pm25,238,61.0,153,104.0,3246.37,7165292,32.06167,118.77778
1/1/2020,CN,Xining,pm25,140,70.0,189,155.0,6288.94,767531,36.62554,101.75739
1/1/2020,CN,Zhuzhou,pm25,134,153.0,193,163.0,904.28,709358,27.83333,113.15
1/1/2020,CN,Wuhan,pm25,363,70.0,161,114.0,5210.11,9785388,30.58333,114.26666999999999
1/1/2020,CN,Tianjin,pm25,340,70.0,195,156.0,3790.35,11090314,39.14222,117.17667
1/1/2020,CN,Changzhou,pm25,140,70.0,154,104.0,3377.4,949018,31.773590000000002,119.95401000000001
1/1/2020,CN,Nanchang,pm25,216,85.0,159,129.0,3446.75,2357839,28.68396,115.85306000000001
1/1/2020,CN,Shiyan,pm25,72,74.0,158,112.0,4818.56,3460000,32.6475,110.77806000000001
1/1/2020,CN,Xinxiang,pm25,72,78.0,163,112.0,6251.8,743601,35.190329999999996,113.80151000000001
1/1/2020,CN,Suzhou,pm25,227,46.0,99,68.0,964.35,5345961,31.30408,120.59538
1/1/2020,CN,Harbin,pm25,286,74.0,401,160.0,13432.4,5878939,45.75,126.65
1/1/2020,CN,Lanzhou,pm25,72,117.0,181,158.0,2104.91,2628426,36.05701,103.83986999999999
1/1/2020,CN,Jinan,pm25,286,74.0,174,112.0,6968.35,4335989,36.66833,116.99722
1/1/2020,CN,Hohhot,pm25,140,107.0,398,175.0,17238.6,774477,40.810559999999995,111.65222
1/1/2020,CN,Changsha,pm25,400,122.0,197,162.0,998.39,3093980,28.19874,112.97086999999999
1/1/2020,CN,Chengdu,pm25,689,104.0,204,172.0,1103.74,7415590,30.66667,104.06667
1/1/2020,CN,Fushun,pm25,96,97.0,246,163.0,9126.5,1400646,41.88669,123.94363
1/1/2020,CN,Kunming,pm25,214,17.0,132,59.0,5037.07,3855346,25.03889,102.71833000000001
1/1/2020,CN,Hangzhou,pm25,236,57.0,161,117.0,8464.77,6241971,30.29365,120.16141999999999
1/1/2020,CN,Chongqing,pm25,699,46.0,194,154.0,5869.75,7457600,29.56278,106.55278
1/1/2020,CN,Qingdao,pm25,215,61.0,172,109.0,6732.41,3718835,36.06488,120.38042
1/1/2020,CN,Haikou,pm25,162,30.0,72,46.0,851.51,615835,20.04583,110.34167
1/1/2020,CN,Qiqihar,pm25,94,9.0,149,76.0,6102.59,882364,47.34088,123.96045
1/1/2020,CN,Guiyang,pm25,96,46.0,127,87.0,2693.57,1171633,26.58333,106.71667
1/1/2020,CN,Shenzhen,pm25,174,57.0,160,122.0,5041.59,10358381,22.54554,114.0683
1/1/2020,CN,Yunfu,pm25,120,85.0,158,117.0,4062.5,2612800,22.92833,112.03953999999999
1/1/2020,CN,Xuchang,pm25,68,109.0,182,161.0,3042.57,1265536,34.031890000000004,113.86299
1/1/2020,CN,Yinchuan,pm25,96,107.0,341,178.0,13764.1,475101,38.468059999999994,106.27306000000002
1/1/2020,CN,Shenyang,pm25,216,70.0,266,158.0,8871.49,6255921,41.79222,123.43278000000001
1/1/2020,CN,Lhasa,pm25,115,5.0,190,53.0,14285.2,118721,29.65,91.1
1/1/2020,CN,Shanghai,pm25,855,9.0,295,57.0,2162.8,22315474,31.22222,121.45806
1/1/2020,CN,Changchun,pm25,215,80.0,332,159.0,10951.6,4193073,43.88,125.32278000000001
1/1/2020,CN,Foshan,pm25,175,80.0,153,119.0,3686.08,3600000,23.026770000000003,113.13148000000001
1/1/2020,CN,Nanning,pm25,215,91.0,158,122.0,2931.35,803788,22.816670000000002,108.31667
1/1/2020,CN,Hefei,pm25,233,76.0,160,127.0,4173.43,3310268,31.86389,117.28083000000001
1/1/2020,CN,Jieyang,pm25,143,50.0,154,93.0,11552.3,1001985,23.5418,116.36581000000001
1/1/2020,CN,Hegang,pm25,95,21.0,147,85.0,6613.67,743307,47.35118,130.30012
1/1/2020,CN,Wuxi,pm25,183,34.0,117,80.0,2182.13,3543719,31.56887,120.28856999999999
1/1/2020,IN,Bengaluru,pm25,144,30.0,157,89.0,8643.84,5104047,12.97194,77.59369000000001
1/1/2020,IN,Thiruvananthapuram,pm25,24,35.0,156,100.0,13529.5,784153,8.4855,76.94924
1/1/2020,IN,Muzaffarnagar,pm25,11,156.0,369,296.0,55762.5,349706,29.470909999999996,77.70331999999999
1/1/2020,IN,Patna,pm25,48,189.0,611,327.0,105697.0,1599920,25.594079999999998,85.13563
1/1/2020,IN,Jaipur,pm25,69,80.0,215,151.0,7062.77,2711758,26.919620000000002,75.78781
1/1/2020,IN,Mumbai,pm25,310,66.0,824,179.0,58199.0,12691836,19.07283,72.88261
1/1/2020,IN,Visakhapatnam,pm25,24,91.0,160,156.0,1864.06,1063178,17.68009,83.20161
1/1/2020,IN,Mysore,pm25,41,31.0,126,72.0,4569.76,868313,12.29791,76.63925
1/1/2020,IN,Nashik,pm25,24,69.0,202,143.0,19595.6,1289497,19.99727,73.79096
1/1/2020,IN,Chennai,pm25,96,7.0,157,68.0,10268.0,4328063,13.08784,80.27847
1/1/2020,IN,Gandhinagar,pm25,72,102.0,238,162.0,7005.04,195985,23.21667,72.68333
1/1/2020,IN,Lucknow,pm25,95,110.0,664,311.0,187615.0,2472011,26.83928,80.92313
1/1/2020,IN,Nagpur,pm25,24,59.0,126,87.0,4361.14,2228018,21.14631,79.08491
1/1/2020,IN,Bhopal,pm25,47,72.0,210,150.0,16373.2,1599914,23.25469,77.40289
1/1/2020,IN,Chandigarh,pm25,96,58.0,217,164.0,18058.2,960787,30.736290000000004,76.7884
1/1/2020,IN,Delhi,pm25,874,102.0,999,392.0,314482.0,10927986,28.65195,77.23149000000001
1/1/2020,IN,Hyderabad,pm25,127,64.0,161,112.0,7154.03,3597816,17.38405,78.45636
1/1/2020,IN,Shillong,pm25,41,15.0,457,117.0,108355.0,132842,25.568920000000002,91.88313000000001
1/1/2020,CN,Anyang,pm25,295,57.0,198,142.0,7215.88,781129,36.096,114.38278000000001
1/1/2020,IN,Kolkata,pm25,192,154.0,999,198.0,165145.0,4631392,22.56263,88.36304
1/1/2020,IT,Bologna,pm25,96,82.0,87,82.0,63.16,366133,44.493809999999996,11.33875
1/1/2020,CN,Taiyuan,pm25,230,117.0,220,162.0,1718.8,3426519,37.869440000000004,112.56028
1/1/2020,CN,Guangzhou,pm25,520,89.0,151,117.0,1775.05,11071424,23.116670000000003,113.25
1/1/2020,CN,Fuzhou,pm25,120,42.0,99,72.0,1602.17,1179720,26.06139,119.30611
1/1/2020,CN,Xiamen,pm25,70,21.0,112,57.0,3625.18,3531347,24.479789999999998,118.08187
1/1/2020,CN,Dongguan,pm25,165,89.0,169,124.0,4180.35,8000000,23.017970000000002,113.74866000000002
1/1/2020,IN,New Delhi,pm25,24,178.0,618,383.0,209723.0,317797,28.635759999999998,77.22445
1/1/2020,IT,Parma,pm25,192,55.0,147,119.0,6546.44,146299,44.79935,10.32618
1/1/2020,IT,Brescia,pm25,48,102.0,161,102.0,8887.66,184826,45.535579999999996,10.21472
1/1/2020,IT,Milan,pm25,96,165.0,202,187.0,1785.47,1236837,45.46427,9.18951
1/1/2020,IT,Turin,pm25,72,107.0,155,147.0,4470.99,870456,45.07049,7.68682
1/1/2020,IT,Rome,pm25,192,70.0,149,107.0,4833.77,2318895,41.89193,12.511330000000001
1/1/2020,IT,Naples,pm25,101,1.0,679,163.0,191296.0,959470,40.85216,14.26811
1/1/2020,IT,Florence,pm25,48,142.0,155,142.0,431.49,349296,43.77925,11.246260000000001
1/1/2020,IT,Prato,pm25,72,170.0,185,182.0,425.91,181820,43.8805,11.09699
1/1/2020,IT,Modena,pm25,144,82.0,160,155.0,12797.8,158886,44.64783,10.92539
1/1/2020,IT,Trieste,pm25,72,70.0,91,70.0,993.8,187056,45.64953,13.776779999999999
1/1/2020,IT,Livorno,pm25,96,78.0,162,107.0,12921.5,153773,43.544270000000004,10.32615
1/1/2020,US,San Antonio,pm25,96,9.0,283,55.0,24119.7,1469845,29.424120000000002,-98.49363000000001
1/1/2020,CN,Beijing,pm25,441,57.0,168,104.0,5778.64,11716620,39.9075,116.39723000000001
1/1/2020,IN,Thrissur,pm25,24,13.0,181,39.0,19032.6,325110,10.51667,76.21667
1/1/2020,US,Los Angeles,pm25,48,21.0,175,61.0,16928.9,3971883,34.05223,-118.24368
1/1/2020,US,Milwaukee,pm25,166,1.0,117,28.0,2340.26,600155,43.0389,-87.90647
1/1/2020,US,Fresno,pm25,24,70.0,169,97.0,9337.32,520052,36.74773,-119.77237
1/1/2020,US,Honolulu,pm25,59,5.0,162,21.0,5215.98,371657,21.30694,-157.85833
1/1/2020,GB,Southend-on-Sea,pm25,43,52.0,119,96.0,1429.09,295310,51.53782,0.71433
1/1/2020,GB,Swansea,pm25,144,30.0,91,61.0,1296.4,300352,51.62079,-3.9432300000000002
1/1/2020,GB,Preston,pm25,41,56.0,108,81.0,1690.22,313332,53.76282,-2.70452
1/1/2020,GB,Glasgow,pm25,459,25.0,124,61.0,1958.52,591620,55.86515,-4.257630000000001
1/1/2020,GB,Plymouth,pm25,44,38.0,91,66.0,1400.68,260203,50.37153,-4.14305
1/1/2020,GB,Reading,pm25,47,50.0,137,82.0,5666.01,318014,51.45625,-0.9711299999999999
1/1/2020,GB,Manchester,pm25,59,40.0,90,72.0,1319.8,395515,53.48095,-2.23743
1/1/2020,GB,Leicester,pm25,24,42.0,104,76.0,3632.59,508916,52.6386,-1.1316899999999999
1/1/2020,GB,Newport,pm25,48,53.0,96,76.0,1757.12,306844,51.587740000000004,-2.99835
1/1/2020,GB,Sheffield,pm25,92,55.0,153,80.0,2667.62,685368,53.38296999999999,-1.4659
1/1/2020,GB,Birmingham,pm25,58,60.0,100,74.0,754.32,984333,52.48141999999999,-1.89983
1/1/2020,GB,London,pm25,603,25.0,236,95.0,6266.04,7556900,51.50853,-0.12574000000000002
1/1/2020,US,Hartford,pm25,47,9.0,32,15.0,301.83,124006,41.763709999999996,-72.68509
1/1/2020,US,Chicago,pm25,213,1.0,62,29.0,1814.45,2720546,41.85003,-87.65005
1/1/2020,US,Houston,pm25,72,9.0,381,50.0,56428.0,2296224,29.763279999999998,-95.36327
1/1/2020,US,Indianapolis,pm25,141,1.0,54,24.0,1298.99,829718,39.76838,-86.15804
1/1/2020,US,Providence,pm25,65,5.0,46,17.0,1034.65,179207,41.82399,-71.41283
1/1/2020,US,Staten Island,pm25,108,1.0,51,23.0,1427.01,468730,40.562329999999996,-74.13986
1/1/2020,US,Brooklyn,pm25,168,1.0,54,30.0,1299.37,2300664,40.6501,-73.94958000000001
1/1/2020,US,Springfield,pm25,52,3.0,100,15.0,3458.38,116565,39.80172,-89.64371
1/1/2020,US,The Bronx,pm25,25,23.0,43,31.0,395.57,1385108,40.84985,-73.86641
1/1/2020,US,San Jose,pm25,96,5.0,155,34.0,11366.2,1026908,37.33939,-121.89496000000001
1/1/2020,US,Detroit,pm25,48,18.0,72,30.0,928.07,677116,42.33143,-83.04575
1/1/2020,GB,Bristol,pm25,92,46.0,112,74.0,2351.42,617280,51.45523,-2.59665
1/1/2020,US,Little Rock,pm25,46,1.0,85,38.0,5448.72,197992,34.74648,-92.28959
1/1/2020,US,Phoenix,pm25,215,4.0,534,72.0,107483.0,1563025,33.44838,-112.07404
1/1/2020,US,Omaha,pm25,47,5.0,61,17.0,1054.77,443885,41.25626,-95.94043
1/1/2020,US,El Paso,pm25,129,1.0,183,23.0,10718.7,681124,31.75872,-106.48693
1/1/2020,US,Dallas,pm25,21,18.0,52,29.0,918.62,1300092,32.78306,-96.80667
1/1/2020,US,Oakland,pm25,142,5.0,144,42.0,6841.24,419267,37.80437,-122.2708
1/1/2020,US,Sacramento,pm25,23,34.0,82,61.0,1102.49,490712,38.58157,-121.4944
1/1/2020,US,Charlotte,pm25,67,3.0,82,30.0,5319.22,827097,35.227090000000004,-80.84313
1/1/2020,US,Baltimore,pm25,64,5.0,60,15.0,1644.32,621849,39.29038,-76.61219
1/1/2020,GB,Cardiff,pm25,48,25.0,56,44.0,527.07,447287,51.48,-3.18
1/1/2020,US,Atlanta,pm25,46,3.0,59,26.0,2051.41,463878,33.749,-84.38798
1/1/2020,GB,Coventry,pm25,70,46.0,101,81.0,2187.69,359262,52.40656,-1.51217
1/1/2020,US,Jacksonville,pm25,141,2.0,117,30.0,5855.8,868031,30.332179999999997,-81.65565
1/1/2020,US,Fort Worth,pm25,24,13.0,82,34.0,5049.28,833319,32.72541,-97.32085
1/1/2020,US,Tallahassee,pm25,48,7.0,77,37.0,3272.87,189907,30.438259999999996,-84.28073
1/1/2020,GB,Leeds,pm25,36,66.0,102,85.0,945.4,455123,53.79648,-1.54785
1/1/2020,US,Tucson,pm25,152,5.0,232,38.0,31061.7,531641,32.221740000000004,-110.92648
1/1/2020,US,Nashville,pm25,89,5.0,66,23.0,1777.86,530852,36.165890000000005,-86.78444
1/1/2020,US,Madison,pm25,48,21.0,43,30.0,477.94,248951,43.07305,-89.40123
1/1/2020,US,Miami,pm25,72,5.0,194,35.0,16593.0,441003,25.77427,-80.19366
1/1/2020,US,Salem,pm25,48,6.0,27,10.0,300.85,164549,44.9429,-123.0351
1/1/2020,US,Albuquerque,pm25,72,3.0,97,15.0,6003.82,559121,35.08449,-106.65113999999998
1/1/2020,US,Salt Lake City,pm25,48,3.0,73,32.0,3928.83,192672,40.76078,-111.89105
1/1/2020,US,Denver,pm25,167,5.0,68,13.0,2517.56,682545,39.73915,-104.9847
1/1/2020,US,Saint Paul,pm25,142,5.0,114,38.0,2188.58,285068,44.94441,-93.09326999999999
1/1/2020,US,Columbus,pm25,24,4.0,35,19.0,709.28,850106,39.96118,-82.99879
1/1/2020,US,San Diego,pm25,24,18.0,181,66.0,25497.2,1394928,32.715709999999994,-117.16471999999999
1/1/2020,US,Philadelphia,pm25,93,3.0,90,27.0,4555.27,1567442,39.952329999999996,-75.16379
1/1/2020,US,San Francisco,pm25,70,5.0,137,34.0,5828.38,864816,37.77493,-122.41942
1/1/2020,US,Manhattan,pm25,65,1.0,59,27.0,1272.2,1487536,40.783429999999996,-73.96625
1/1/2020,US,Queens,pm25,117,2.0,44,28.0,1167.12,2272771,40.681490000000004,-73.83652
1/1/2020,GB,Edinburgh,pm25,215,21.0,72,46.0,1433.6,464990,55.952059999999996,-3.1964799999999998
1/1/2020,GB,Belfast,pm25,39,41.0,103,63.0,1232.71,274770,54.596819999999994,-5.92541
1/1/2020,US,Oklahoma City,pm25,90,17.0,47,22.0,252.49,631346,35.46756,-97.51643
1/1/2020,US,Raleigh,pm25,69,4.0,76,25.0,2946.08,451066,35.7721,-78.63861
1/1/2020,US,Memphis,pm25,71,1.0,88,20.0,1618.06,655770,35.14953,-90.04898
1/1/2020,US,Jackson,pm25,72,1.0,184,54.0,29113.6,170674,32.298759999999994,-90.18481
1/1/2020,US,Portland,pm25,152,5.0,30,10.0,332.5,632309,45.52345,-122.67621000000001
1/1/2020,US,Boston,pm25,95,5.0,50,17.0,892.95,667137,42.35843,-71.05977
1/1/2020,US,Boise,pm25,20,5.0,25,13.0,351.58,145987,43.6135,-116.20345
1/1/2020,US,Austin,pm25,48,8.0,127,43.0,6362.98,931830,30.26715,-97.74306
1/1/2020,US,Seattle,pm25,304,1.0,75,13.0,670.64,684451,47.60621,-122.33207
1/1/2020,GB,Norwich,pm25,40,46.0,124,97.0,6020.35,213166,52.62783,1.29834
1/1/2020,GB,Liverpool,pm25,41,53.0,95,74.0,901.49,864122,53.41058,-2.9779400000000003
1/10/2020,CN,Jieyang,pm25,136,74.0,162,144.0,8352.77,1001985,23.5418,116.36581000000001
1/10/2020,US,Fort Worth,pm25,22,9.0,53,25.0,905.45,833319,32.72541,-97.32085
1/10/2020,CN,Beijing,pm25,474,5.0,246,87.0,29572.5,11716620,39.9075,116.39723000000001
1/10/2020,US,Tallahassee,pm25,66,23.0,96,35.0,1691.12,189907,30.438259999999996,-84.28073
1/10/2020,CN,Kunming,pm25,211,25.0,155,65.0,7431.62,3855346,25.03889,102.71833000000001
1/10/2020,CN,Hangzhou,pm25,277,17.0,155,59.0,5348.68,6241971,30.29365,120.16141999999999
1/10/2020,CN,Chongqing,pm25,731,17.0,183,82.0,5930.26,7457600,29.56278,106.55278
1/10/2020,CN,Nanning,pm25,190,61.0,104,76.0,497.86,803788,22.816670000000002,108.31667
1/10/2020,CN,Foshan,pm25,192,61.0,142,91.0,2173.58,3600000,23.026770000000003,113.13148000000001
1/10/2020,CN,Changchun,pm25,214,72.0,269,164.0,13714.2,4193073,43.88,125.32278000000001
1/10/2020,CN,Shanghai,pm25,877,5.0,93,57.0,2144.49,22315474,31.22222,121.45806
1/10/2020,CN,Lhasa,pm25,143,5.0,151,34.0,6350.43,118721,29.65,91.1
1/10/2020,CN,Shenyang,pm25,213,129.0,268,176.0,5385.0,6255921,41.79222,123.43278000000001
1/10/2020,US,Queens,pm25,120,10.0,58,36.0,1079.61,2272771,40.681490000000004,-73.83652
1/10/2020,CN,Yinchuan,pm25,93,186.0,513,310.0,76393.1,475101,38.468059999999994,106.27306000000002
1/10/2020,CN,Yunfu,pm25,120,46.0,139,85.0,4515.68,2612800,22.92833,112.03953999999999
1/10/2020,CN,Shenzhen,pm25,189,76.0,153,102.0,2308.98,10358381,22.54554,114.0683
1/10/2020,CN,Guiyang,pm25,93,5.0,109,53.0,4602.17,1171633,26.58333,106.71667
1/10/2020,CN,Qiqihar,pm25,96,151.0,403,184.0,36416.5,882364,47.34088,123.96045
1/10/2020,CN,Haikou,pm25,154,13.0,93,53.0,1167.03,615835,20.04583,110.34167
1/10/2020,CN,Qingdao,pm25,323,57.0,315,159.0,14517.9,3718835,36.06488,120.38042
1/10/2020,CN,Xuchang,pm25,72,153.0,229,182.0,1737.53,1265536,34.031890000000004,113.86299
1/10/2020,US,Tucson,pm25,179,5.0,80,25.0,2373.63,531641,32.221740000000004,-110.92648
1/10/2020,US,San Jose,pm25,90,5.0,57,30.0,1311.96,1026908,37.33939,-121.89496000000001
1/10/2020,US,Madison,pm25,48,47.0,83,65.0,549.11,248951,43.07305,-89.40123
1/10/2020,CN,Fushun,pm25,96,104.0,257,167.0,6280.84,1400646,41.88669,123.94363
1/10/2020,US,Los Angeles,pm25,70,4.0,73,53.0,3416.72,3971883,34.05223,-118.24368
1/10/2020,US,Detroit,pm25,48,20.0,68,46.0,965.8,677116,42.33143,-83.04575
1/10/2020,US,Little Rock,pm25,48,8.0,75,31.0,2745.0,197992,34.74648,-92.28959
1/10/2020,US,Phoenix,pm25,205,1.0,70,24.0,2170.18,1563025,33.44838,-112.07404
1/10/2020,US,Omaha,pm25,40,5.0,61,30.0,2676.69,443885,41.25626,-95.94043
1/10/2020,US,El Paso,pm25,162,5.0,43,17.0,782.1,681124,31.75872,-106.48693
1/10/2020,US,Dallas,pm25,72,20.0,50,27.0,559.7,1300092,32.78306,-96.80667
1/10/2020,US,Seattle,pm25,300,3.0,55,14.0,1696.04,684451,47.60621,-122.33207
1/10/2020,US,Manhattan,pm25,71,21.0,79,44.0,1857.84,1487536,40.783429999999996,-73.96625
1/10/2020,US,Miami,pm25,71,9.0,56,43.0,1822.4,441003,25.77427,-80.19366
1/10/2020,US,Jacksonville,pm25,160,19.0,54,37.0,665.64,868031,30.332179999999997,-81.65565
1/10/2020,US,Las Vegas,pm25,184,6.0,103,13.0,2564.91,623747,36.17497,-115.13722
1/10/2020,US,San Antonio,pm25,141,5.0,78,34.0,2663.21,1469845,29.424120000000002,-98.49363000000001
1/10/2020,US,Philadelphia,pm25,42,2.0,59,30.0,1805.46,1567442,39.952329999999996,-75.16379
1/10/2020,US,Columbus,pm25,48,2.0,52,25.0,1389.72,850106,39.96118,-82.99879
1/10/2020,US,Saint Paul,pm25,143,5.0,72,42.0,2172.18,285068,44.94441,-93.09326999999999
1/10/2020,US,Denver,pm25,186,13.0,57,25.0,512.99,682545,39.73915,-104.9847
1/10/2020,US,Salt Lake City,pm25,48,2.0,35,7.0,393.33,192672,40.76078,-111.89105
1/10/2020,US,Albuquerque,pm25,59,7.0,48,16.0,481.41,559121,35.08449,-106.65113999999998
1/10/2020,US,Baltimore,pm25,72,5.0,59,25.0,1752.39,621849,39.29038,-76.61219
1/10/2020,US,San Francisco,pm25,71,5.0,82,30.0,2193.65,864816,37.77493,-122.41942
1/10/2020,US,Salem,pm25,48,9.0,37,12.0,365.04,164549,44.9429,-123.0351
1/10/2020,US,Nashville,pm25,93,6.0,59,31.0,1410.0,530852,36.165890000000005,-86.78444
1/10/2020,CN,Hefei,pm25,238,38.0,151,97.0,5985.88,3310268,31.86389,117.28083000000001
1/10/2020,GB,Leeds,pm25,35,2.0,63,36.0,2450.47,455123,53.79648,-1.54785
1/10/2020,CN,Hohhot,pm25,168,124.0,287,221.0,7838.13,774477,40.810559999999995,111.65222
1/10/2020,US,The Bronx,pm25,72,22.0,64,45.0,1249.39,1385108,40.84985,-73.86641
1/10/2020,IN,Kolkata,pm25,216,67.0,258,169.0,3067.44,4631392,22.56263,88.36304
1/10/2020,IN,Shillong,pm25,24,152.0,418,181.0,68957.4,132842,25.568920000000002,91.88313000000001
1/10/2020,IN,Bengaluru,pm25,203,28.0,171,97.0,10572.2,5104047,12.97194,77.59369000000001
1/10/2020,IN,Thiruvananthapuram,pm25,22,61.0,167,132.0,9810.13,784153,8.4855,76.94924
1/10/2020,IN,Muzaffarnagar,pm25,24,137.0,298,181.0,8231.29,349706,29.470909999999996,77.70331999999999
1/10/2020,IN,Patna,pm25,48,104.0,216,165.0,6081.45,1599920,25.594079999999998,85.13563
1/10/2020,IN,Jaipur,pm25,72,57.0,175,103.0,9131.53,2711758,26.919620000000002,75.78781
1/10/2020,IN,Mumbai,pm25,312,5.0,824,155.0,68261.8,12691836,19.07283,72.88261
1/10/2020,IN,Visakhapatnam,pm25,22,102.0,155,130.0,3277.08,1063178,17.68009,83.20161
1/10/2020,GB,Coventry,pm25,72,8.0,56,25.0,1341.97,359262,52.40656,-1.51217
1/10/2020,IN,Mysore,pm25,24,67.0,155,84.0,5850.36,868313,12.29791,76.63925
1/10/2020,IN,Chennai,pm25,96,38.0,158,89.0,9996.28,4328063,13.08784,80.27847
1/10/2020,IN,Gandhinagar,pm25,72,51.0,167,120.0,12563.1,195985,23.21667,72.68333
1/10/2020,IN,Lucknow,pm25,93,66.0,308,174.0,22422.1,2472011,26.83928,80.92313
1/10/2020,IN,Nagpur,pm25,24,48.0,124,66.0,5051.72,2228018,21.14631,79.08491
1/10/2020,IN,Bhopal,pm25,48,54.0,176,117.0,14745.0,1599914,23.25469,77.40289
1/10/2020,IN,Chandigarh,pm25,96,51.0,172,115.0,11568.7,960787,30.736290000000004,76.7884
1/10/2020,IN,Delhi,pm25,871,74.0,472,188.0,22028.1,10927986,28.65195,77.23149000000001
1/10/2020,IN,Hyderabad,pm25,144,129.0,179,161.0,415.59,3597816,17.38405,78.45636
1/10/2020,IN,New Delhi,pm25,24,166.0,283,194.0,10948.4,317797,28.635759999999998,77.22445
1/10/2020,IN,Thrissur,pm25,24,15.0,100,43.0,5570.27,325110,10.51667,76.21667
1/10/2020,IN,Nashik,pm25,24,93.0,154,106.0,4193.84,1289497,19.99727,73.79096
1/10/2020,CN,Dongguan,pm25,165,61.0,168,112.0,6217.93,8000000,23.017970000000002,113.74866000000002
1/10/2020,CN,Xiamen,pm25,72,57.0,149,95.0,5090.09,3531347,24.479789999999998,118.08187
1/10/2020,CN,Ningbo,pm25,114,68.0,153,112.0,4656.32,3491597,29.878190000000004,121.54945
1/10/2020,CN,Qinhuangdao,pm25,192,21.0,172,139.0,10369.2,759718,39.931670000000004,119.58833
1/10/2020,CN,Shijiazhuang,pm25,616,144.0,384,241.0,19495.1,2834942,38.04139,114.47861
1/10/2020,CN,Shantou,pm25,307,63.0,162,95.0,6688.88,5329024,23.36814,116.71479
1/10/2020,CN,Zhengzhou,pm25,368,109.0,259,170.0,4680.73,4253913,34.75778,113.64861
1/10/2020,CN,Nanjing,pm25,237,34.0,134,85.0,4832.83,7165292,32.06167,118.77778
1/10/2020,CN,Xining,pm25,144,74.0,178,137.0,6402.95,767531,36.62554,101.75739
1/10/2020,CN,Zhuzhou,pm25,139,21.0,89,53.0,1896.26,709358,27.83333,113.15
1/10/2020,CN,Wuhan,pm25,384,9.0,152,82.0,3050.08,9785388,30.58333,114.26666999999999
1/10/2020,CN,Tianjin,pm25,263,42.0,199,164.0,11332.0,11090314,39.14222,117.17667
1/10/2020,CN,Changzhou,pm25,144,55.0,151,89.0,5330.21,949018,31.773590000000002,119.95401000000001
1/10/2020,CN,Nanchang,pm25,193,13.0,154,70.0,14298.5,2357839,28.68396,115.85306000000001
1/10/2020,CN,Shiyan,pm25,59,59.0,147,93.0,5464.23,3460000,32.6475,110.77806000000001
1/10/2020,CN,Xinxiang,pm25,72,102.0,281,167.0,21388.0,743601,35.190329999999996,113.80151000000001
1/10/2020,CN,Harbin,pm25,288,167.0,452,190.0,21837.6,5878939,45.75,126.65
1/10/2020,CN,Lanzhou,pm25,72,95.0,159,137.0,2261.95,2628426,36.05701,103.83986999999999
1/10/2020,CN,Jinan,pm25,334,89.0,353,165.0,25675.5,4335989,36.66833,116.99722
1/10/2020,CN,Changsha,pm25,398,9.0,158,55.0,3400.24,3093980,28.19874,112.97086999999999
1/10/2020,CN,Hegang,pm25,95,50.0,237,144.0,13780.6,743307,47.35118,130.30012
1/10/2020,CN,Anyang,pm25,309,137.0,388,261.0,33778.0,781129,36.096,114.38278000000001
1/10/2020,CN,Wuxi,pm25,191,25.0,142,70.0,4261.12,3543719,31.56887,120.28856999999999
1/10/2020,CN,Taiyuan,pm25,258,76.0,432,216.0,40899.5,3426519,37.869440000000004,112.56028
1/10/2020,CN,Guangzhou,pm25,526,50.0,149,93.0,2213.63,11071424,23.116670000000003,113.25
1/10/2020,CN,Fuzhou,pm25,119,74.0,137,104.0,1730.67,1179720,26.06139,119.30611
1/10/2020,CN,Chengdu,pm25,652,13.0,170,99.0,7904.21,7415590,30.66667,104.06667
1/10/2020,US,Springfield,pm25,62,3.0,96,22.0,5043.65,116565,39.80172,-89.64371
1/10/2020,CN,Suzhou,pm25,240,34.0,112,68.0,3388.51,5345961,31.30408,120.59538
1/10/2020,IT,Rome,pm25,168,97.0,117,109.0,459.47,2318895,41.89193,12.511330000000001
1/10/2020,US,Raleigh,pm25,72,5.0,53,25.0,1213.58,451066,35.7721,-78.63861
1/10/2020,US,Oklahoma City,pm25,96,19.0,59,35.0,930.67,631346,35.46756,-97.51643
1/10/2020,IT,Bologna,pm25,96,87.0,109,87.0,1222.74,366133,44.493809999999996,11.33875
1/10/2020,IT,Livorno,pm25,96,42.0,134,87.0,11555.4,153773,43.544270000000004,10.32615
1/10/2020,IT,Trieste,pm25,24,85.0,85,85.0,0.0,187056,45.64953,13.776779999999999
1/10/2020,IT,Modena,pm25,144,112.0,144,129.0,1246.71,158886,44.64783,10.92539
1/10/2020,IT,Prato,pm25,72,154.0,160,157.0,60.85,181820,43.8805,11.09699
1/10/2020,IT,Florence,pm25,48,109.0,122,109.0,431.49,349296,43.77925,11.246260000000001
1/10/2020,IT,Naples,pm25,132,5.0,212,150.0,18231.1,959470,40.85216,14.26811
