,Date,Country,City,Specie,count,min,max,median,variance
428371,2020-04-04,CN,Beijing,pm25,452,9.0,158.0,70.0,11225.1
428372,2020-04-11,CN,Beijing,pm25,451,9.0,181.0,68.0,6673.0
428373,2020-04-13,CN,Beijing,pm25,425,9.0,273.0,85.0,7384.48
428374,2020-01-15,CN,Beijing,pm25,453,42.0,346.0,134.0,18039.6
428375,2020-02-09,CN,Beijing,pm25,470,127.0,298.0,191.0,8011.24
428376,2020-02-23,CN,Beijing,pm25,451,34.0,176.0,112.0,11392.3
428377,2020-04-19,CN,Beijing,pm25,470,5.0,170.0,119.0,13576.8
428378,2020-01-07,CN,Beijing,pm25,454,5.0,169.0,53.0,3349.13
428379,2020-02-24,CN,Beijing,pm25,447,72.0,199.0,152.0,4613.06
428380,2020-03-15,CN,Beijing,pm25,450,5.0,112.0,25.0,3654.43
428381,2020-01-10,CN,Beijing,pm25,474,5.0,246.0,87.0,29572.5
428382,2020-02-01,CN,Beijing,pm25,461,5.0,142.0,30.0,4584.63
428383,2020-03-29,CN,Beijing,pm25,443,53.0,170.0,112.0,8088.29
428384,2020-01-22,CN,Beijing,pm25,473,109.0,192.0,155.0,1074.65
428385,2020-02-06,CN,Beijing,pm25,452,34.0,161.0,119.0,12110.9
428386,2020-03-02,CN,Beijing,pm25,476,13.0,180.0,68.0,14740.5
428387,2020-03-04,CN,Beijing,pm25,447,5.0,137.0,38.0,2969.76
428388,2020-03-09,CN,Beijing,pm25,454,34.0,176.0,147.0,16192.2
428389,2020-03-10,CN,Beijing,pm25,440,5.0,170.0,38.0,7871.1
428390,2020-04-16,CN,Beijing,pm25,428,9.0,171.0,70.0,17212.8
428391,2020-01-03,CN,Beijing,pm25,446,63.0,224.0,152.0,9688.58
428392,2020-01-26,CN,Beijing,pm25,480,156.0,371.0,230.0,20331.3
428393,2020-02-04,CN,Beijing,pm25,465,5.0,162.0,30.0,12758.9
428394,2020-03-25,CN,Beijing,pm25,452,129.0,260.0,179.0,9680.39
428395,2020-04-17,CN,Beijing,pm25,449,25.0,156.0,76.0,2000.54
428396,2019-12-31,CN,Beijing,pm25,433,5.0,156.0,72.0,11137.9
428397,2020-01-29,CN,Beijing,pm25,478,46.0,365.0,154.0,51399.6
428398,2020-03-12,CN,Beijing,pm25,434,5.0,173.0,38.0,31054.1
428399,2020-03-18,CN,Beijing,pm25,452,5.0,179.0,112.0,19849.8
428400,2020-04-23,CN,Beijing,pm25,442,5.0,109.0,30.0,2121.08
428401,2020-01-09,CN,Beijing,pm25,475,38.0,824.0,99.0,26544.5
428402,2020-02-17,CN,Beijing,pm25,448,5.0,91.0,25.0,2497.91
428403,2020-03-07,CN,Beijing,pm25,456,30.0,227.0,155.0,27272.4
428404,2020-04-20,CN,Beijing,pm25,429,5.0,87.0,30.0,2308.69
428405,2020-04-22,CN,Beijing,pm25,440,5.0,91.0,30.0,1835.37
428406,2020-01-13,CN,Beijing,pm25,448,9.0,161.0,46.0,1775.44
428407,2020-01-23,CN,Beijing,pm25,480,17.0,239.0,155.0,21878.5
428408,2020-02-05,CN,Beijing,pm25,454,9.0,157.0,78.0,13103.9
428409,2020-02-07,CN,Beijing,pm25,468,127.0,210.0,160.0,1049.8
428410,2020-02-10,CN,Beijing,pm25,451,161.0,323.0,194.0,5670.86
428411,2020-02-15,CN,Beijing,pm25,439,5.0,57.0,25.0,1373.29
428412,2020-04-28,CN,Beijing,pm25,438,85.0,240.0,153.0,2718.04
428413,2020-03-03,CN,Beijing,pm25,143,5.0,160.0,137.0,31642.8
428414,2020-03-13,CN,Beijing,pm25,435,5.0,180.0,25.0,12579.0
