,Date,Country,City,Specie,count,min,max,median,variance
170782,1/18/2020,SE,Uppsala,pm25,46,3.0,59.0,52.0,3510.52
170783,1/19/2020,SE,Uppsala,pm25,44,3.0,19.0,6.0,237.19
170784,2/1/2020,SE,Uppsala,pm25,48,3.0,36.0,15.0,497.55
170785,4/15/2020,SE,Uppsala,pm25,37,2.0,47.0,10.0,1466.38
170786,1/5/2020,SE,Uppsala,pm25,44,6.0,36.0,10.0,248.81
170787,1/9/2020,SE,Uppsala,pm25,46,11.0,56.0,20.0,1349.32
170788,3/16/2020,SE,Uppsala,pm25,48,3.0,36.0,12.0,645.37
170789,4/12/2020,SE,Uppsala,pm25,48,2.0,29.0,14.0,385.67
170790,1/10/2020,SE,Uppsala,pm25,46,18.0,58.0,37.0,1834.22
170791,2/3/2020,SE,Uppsala,pm25,48,2.0,58.0,12.0,1927.51
170792,2/24/2020,SE,Uppsala,pm25,48,4.0,55.0,16.0,1129.63
170793,3/11/2020,SE,Uppsala,pm25,48,3.0,51.0,16.0,1704.18
170794,3/6/2020,SE,Uppsala,pm25,48,5.0,52.0,15.0,1364.61
170795,3/17/2020,SE,Uppsala,pm25,48,8.0,28.0,16.0,347.55
170796,1/12/2020,SE,Uppsala,pm25,47,2.0,12.0,7.0,106.71
170797,1/25/2020,SE,Uppsala,pm25,46,4.0,51.0,11.0,1828.47
170798,2/8/2020,SE,Uppsala,pm25,48,4.0,22.0,10.0,203.72
170799,2/11/2020,SE,Uppsala,pm25,47,7.0,35.0,16.0,513.75
170800,2/23/2020,SE,Uppsala,pm25,48,3.0,38.0,11.0,929.08
170801,3/1/2020,SE,Uppsala,pm25,48,4.0,54.0,13.0,1447.62
170802,4/8/2020,SE,Uppsala,pm25,47,14.0,49.0,21.0,1173.89
170803,4/25/2020,SE,Uppsala,pm25,16,4.0,7.0,5.0,8.0
170804,1/17/2020,SE,Uppsala,pm25,47,15.0,56.0,25.0,1478.91
170805,2/14/2020,SE,Uppsala,pm25,46,6.0,27.0,16.0,336.85
170806,3/7/2020,SE,Uppsala,pm25,48,17.0,53.0,39.0,857.97
170807,3/30/2020,SE,Uppsala,pm25,48,3.0,14.0,7.0,76.15
170808,1/7/2020,SE,Uppsala,pm25,46,3.0,38.0,20.0,1462.18
170809,1/20/2020,SE,Uppsala,pm25,26,6.0,24.0,15.0,229.35
170810,2/7/2020,SE,Uppsala,pm25,48,10.0,32.0,22.0,312.97
170811,3/12/2020,SE,Uppsala,pm25,47,6.0,46.0,19.0,736.49
170812,4/14/2020,SE,Uppsala,pm25,48,3.0,26.0,10.0,337.38
170813,4/24/2020,SE,Uppsala,pm25,48,5.0,16.0,7.0,58.79
170814,1/24/2020,SE,Uppsala,pm25,45,5.0,19.0,9.0,133.77
170815,1/29/2020,SE,Uppsala,pm25,48,8.0,46.0,25.0,1294.26
170816,2/28/2020,SE,Uppsala,pm25,48,8.0,41.0,13.0,632.75
170817,4/9/2020,SE,Uppsala,pm25,48,5.0,35.0,18.0,720.21
172020,1/19/2020,US,Oklahoma City,pm25,96,6.0,60.0,20.0,1427.26
172021,3/16/2020,US,Oklahoma City,pm25,96,6.0,63.0,25.0,1585.86
172022,4/8/2020,US,Oklahoma City,pm25,96,17.0,70.0,30.0,1595.42
172023,3/15/2020,US,Oklahoma City,pm25,96,4.0,48.0,17.0,744.42
172024,1/24/2020,US,Oklahoma City,pm25,95,5.0,54.0,20.0,940.32
172025,2/3/2020,US,Oklahoma City,pm25,96,10.0,60.0,25.0,1428.35
172026,2/8/2020,US,Oklahoma City,pm25,96,12.0,129.0,20.0,5027.98
172027,2/15/2020,US,Oklahoma City,pm25,96,23.0,73.0,35.0,802.26
172028,2/16/2020,US,Oklahoma City,pm25,96,31.0,75.0,56.0,1089.87
172029,3/6/2020,US,Oklahoma City,pm25,96,11.0,128.0,21.0,2712.31
172030,3/13/2020,US,Oklahoma City,pm25,96,5.0,58.0,25.0,964.56
172031,3/26/2020,US,Oklahoma City,pm25,95,17.0,77.0,48.0,2496.11
172032,4/9/2020,US,Oklahoma City,pm25,96,27.0,137.0,50.0,4731.24
172033,1/12/2020,US,Oklahoma City,pm25,96,18.0,56.0,34.0,851.41
172034,1/18/2020,US,Oklahoma City,pm25,96,6.0,34.0,16.0,688.63
172035,2/13/2020,US,Oklahoma City,pm25,95,11.0,55.0,16.0,1384.39
172036,3/24/2020,US,Oklahoma City,pm25,95,6.0,83.0,32.0,2665.95
172037,1/31/2020,US,Oklahoma City,pm25,96,5.0,77.0,26.0,3198.5
172038,1/17/2020,US,Oklahoma City,pm25,96,3.0,48.0,15.0,714.76
172039,2/18/2020,US,Oklahoma City,pm25,94,8.0,48.0,21.0,726.97
172040,1/14/2020,US,Oklahoma City,pm25,96,19.0,63.0,49.0,752.4
172041,2/1/2020,US,Oklahoma City,pm25,96,5.0,69.0,15.0,1869.33
172042,3/22/2020,US,Oklahoma City,pm25,96,11.0,61.0,21.0,1566.88
172043,4/6/2020,US,Oklahoma City,pm25,96,35.0,115.0,53.0,1233.31
172044,4/22/2020,US,Oklahoma City,pm25,96,7.0,62.0,28.0,1728.42
172045,12/31/2019,US,Oklahoma City,pm25,95,4.0,52.0,14.0,672.83
172046,1/25/2020,US,Oklahoma City,pm25,96,1.0,43.0,25.0,924.0
172047,2/11/2020,US,Oklahoma City,pm25,96,15.0,38.0,25.0,225.67
172048,3/1/2020,US,Oklahoma City,pm25,96,16.0,44.0,23.0,375.44
172049,4/25/2020,US,Oklahoma City,pm25,4,14.0,19.0,15.0,49.17
172050,1/9/2020,US,Oklahoma City,pm25,95,23.0,60.0,29.0,543.78
172051,2/4/2020,US,Oklahoma City,pm25,96,23.0,58.0,44.0,612.21
172052,2/10/2020,US,Oklahoma City,pm25,96,27.0,50.0,39.0,219.0
172053,2/14/2020,US,Oklahoma City,pm25,96,13.0,35.0,20.0,257.13
172054,4/13/2020,US,Oklahoma City,pm25,95,17.0,47.0,24.0,239.75
172055,4/16/2020,US,Oklahoma City,pm25,95,26.0,56.0,37.0,586.36
172056,4/18/2020,US,Oklahoma City,pm25,96,18.0,106.0,38.0,3183.86
172057,1/8/2020,US,Oklahoma City,pm25,96,15.0,59.0,31.0,1152.28
172058,2/6/2020,US,Oklahoma City,pm25,96,21.0,62.0,38.0,824.94
172059,3/11/2020,US,Oklahoma City,pm25,79,23.0,66.0,38.0,755.02
172060,1/2/2020,US,Oklahoma City,pm25,72,18.0,55.0,28.0,800.12
172061,1/6/2020,US,Oklahoma City,pm25,96,12.0,43.0,20.0,371.2
172062,2/17/2020,US,Oklahoma City,pm25,96,18.0,87.0,55.0,1049.86
172063,4/4/2020,US,Oklahoma City,pm25,96,24.0,56.0,45.0,642.74
172064,4/12/2020,US,Oklahoma City,pm25,96,12.0,60.0,22.0,1010.73
172065,1/3/2020,US,Oklahoma City,pm25,82,10.0,51.0,19.0,794.88
172066,1/13/2020,US,Oklahoma City,pm25,96,34.0,69.0,52.0,484.26
172067,1/15/2020,US,Oklahoma City,pm25,96,34.0,62.0,52.0,317.52
172068,1/20/2020,US,Oklahoma City,pm25,96,8.0,50.0,23.0,765.84
172069,2/19/2020,US,Oklahoma City,pm25,96,14.0,63.0,23.0,544.13
172070,4/3/2020,US,Oklahoma City,pm25,96,5.0,56.0,28.0,1282.31
172071,4/7/2020,US,Oklahoma City,pm25,96,17.0,75.0,40.0,2117.4
172072,2/7/2020,US,Oklahoma City,pm25,95,9.0,68.0,20.0,1390.26
172073,3/4/2020,US,Oklahoma City,pm25,96,11.0,152.0,36.0,7518.45
172074,1/21/2020,US,Oklahoma City,pm25,96,17.0,63.0,35.0,1191.0
172075,3/3/2020,US,Oklahoma City,pm25,64,19.0,105.0,38.0,3392.98
